row_index,original_text,translated_text,label,Split
1184,#VideoShowAoVivo  Parabéns Otaviano... Deus te abençoe grandemente... tudo de bom...😘😘,#LiveVideoShow Congratulations Otaviano... May God bless you greatly... all the best...😘😘,2,train
1185,O cara se enrolou não sei quanto tempo numa sardinha #MasterChefBR,The guy spent I don't know how long messing around with a sardine #MasterChefBR,0,train
1186,"#Encontro.  Eu, há muito faço permanente nos meus cabelos para que eles fiquem pixaim. Só há 6 anos não faço, depois do AVC.","#Encounter. For a long time, I used to perm my hair so it would stay kinky. It's only been 6 years since I stopped, after the stroke.",1,train
1187,#MaisVocê.  Que mulher linda! @user  é um encanto! Tão bom vê-la ! Bom diaa!!!,#MaisVocê. What a beautiful woman! @user is a delight! So good to see her! Good morning!!!,2,train
1188,@user é um canastrão  #VideoShowAoVivo,@user is a ham  #VideoShowLive,0,train
1189,"A menina é fã do Justin Bieber, assistiu o filme dele e ""se inspirou""...eu sou fã do @user ... #TheNoite","The girl is a fan of Justin Bieber, watched his movie and ""got inspired""... I'm a fan of @user ... #TheNoite",1,train
1190,"#VideoShowAoVivo @user  Diva, Linda ... Que mulher completa 😍❤  Tomou de conta da novela","#LiveVideoShow @user Diva, Beautiful... What a complete woman 😍❤ She took over the soap opera",2,train
1191,EU ACREDITO NÃO GENTE PFVR É ZICADO ISSO #MasterChefBR,"I can't believe it, guys, please, this is jinxed #MasterChefBR",0,train
1192,"vai lá, fogaça #APrévia #MasterChefBR","Go for it, Fogaça #Preview #MasterChefBR",1,train
1193,Deu vontade de comer esse macarrão feito com abobrinha 😎👏 #MaisVocê,I felt like eating this zucchini pasta 😎👏 #MaisVocê,2,train
1194,toda a terça eu perco a prova do #MasterChefBR por causa do inglês só pego a de eliminação affff,"Every Tuesday I miss the #MasterChefBR challenge because of English class, I only catch the elimination one ughhh",0,train
1195,Daqui a pouco no #TheNoite com @user tem #APraçaéNossa30anos,Coming up soon on #TheNoite with @user is #APraçaéNossa30years,1,train
1196,Hoje tem Bene Barbosa do MVB no #TheNoite !!!! Imperdível!!!,"Today, Bene Barbosa from MVB is on #TheNoite!!!! Unmissable!!!",2,train
1197,Que batata verde é essa??? #MasterChefBR,What kind of green potato is this??? #MasterChefBR,0,train
1198,tô só pelo #MasterChefBR hoje 🌚👩🏻‍🍳,I'm just here for #MasterChefBR today 🌚👩🏻‍🍳,1,train
1199,"O Padre Fabio de Melo me passa uma paz, deve ser a voz dele. Bial acertou em cheio no convidado de hoje! #ConversaComBial",Father Fabio de Melo gives me a sense of peace; it must be his voice. Bial nailed it with today's guest! #ConversaComBial,2,train
1200,"O Padre Fabio de Melo desperta a luxuria nas mulheres e nas gays,, e Luxuria é pecado #ConversaComBial","Father Fabio de Melo awakens lust in women and gays, and lust is a sin. #ConversaComBial",0,train
1201,Na cama em TAQUARITINGA-SP #altashoras,In bed in TAQUARITINGA-SP #altashoras,1,train
1202,Ja era apaixonadinha no maluma na epoca  do dvd do Lucas #TheNoite,I was already a little in love with Maluma back in the time of Lucas's DVD #TheNoite,2,train
1203,Só mesmo os maquiadores da globo pra fazer a gatissima da Viviané Pasmanter ficar feia. Parabéns  #VideoShowAoVivo,Only the makeup artists at Globo could make the gorgeous Viviané Pasmanter look ugly. Congratulations #VideoShowAoVivo,0,train
1204,FGTS é obrigação que a empresa recolhe. O que se desconta é o INSS. #MaisVoce,FGTS is an obligation that the company collects. What is deducted is the INSS. #MaisVoce,1,train
1205,ʺNADESSA ATÉ O FIMʺ ʺRodrigo Caioʺ ʺZeca Pagodinhoʺ #KissingStrangersVIDEO #TBTNoEIGames #TheNoite Edmundo Tandara Volero,"""NADESSA UNTIL THE END"" ""Rodrigo Caio"" ""Zeca Pagodinho"" #KissingStrangersVIDEO #TBTAtEIGames #TheNoite Edmundo Tandara Volero",2,train
1206,"Que diabos é ""proteína de alto valor biológico""? Tucanaram a carne de primeira? #MasterChefBR","What the heck is ""high biological value protein""? Did they just fancy up the term for prime meat? #MasterChefBR",0,train
1207,Ai meu Coração!!!!  #MasterChefBR,Oh my Heart!!!! #MasterChefBR,1,train
1208,Emocionado com a história do Willian @user #Encontro,Excited about Willian's story @user #Meeting,2,train
1209,MIRIAN E LEONARDO: DESPREZÍVEIS. FIM #MasterChefBR,MIRIAN AND LEONARDO: DESPICABLE. END #MasterChefBR,0,train
1210,#MaisVocê Ana Maria o FGTS não é Descontado do salário.  Só é informado.  Descontado e repassado é o valor do INSS.,"#MaisVocê Ana Maria, the FGTS is not deducted from the salary. It is only reported. The amount that is deducted and transferred is for the INSS.",1,train
1211,"Bial é maravilhoso, não adianta...  #ConversaComBial","Bial is wonderful, there's no denying it... #ConversaComBial",2,train
1212,Fico vendo essas pessoas que viajaram por vários países enquanto eu quero viajar mas não tenho nem 1 real #Encontro,I keep seeing these people who have traveled to various countries while I want to travel but don't even have 1 real #Meeting,0,train
1213,"Se tem medo de vazar seus nudes, não façam nudes. Simples assim. #Encontro","If you're afraid of your nudes leaking, don't take nudes. It's as simple as that. #Encontro",1,train
1214,"@user Não vejo #MasterChefBR por motivos de sono, mas ver seus comentários no Twitter é genial. ""Gordinho barbudo no mezanino""","@user I don't watch #MasterChefBR because I'm sleepy, but seeing your comments on Twitter is brilliant. ""Chubby bearded guy on the mezzanine""",2,train
1215,Não acredito q a equipe vermelha ganhou #MasterChefBR,I can't believe the red team won #MasterChefBR,0,train
1216,Ana Maria será um obstáculo. Será que vem mais um meme aí? #MaisVoce,Ana Maria will be an obstacle. Is there another meme coming? #MaisVoce,1,train
1217,Acertei!! Amei #VideoShowAoVivo,I got it right!! Loved it #VideoShowLive,2,train
1218,ai caralho!!! que nervoso !!! ja entrou pra história do #masterchefbr,Oh damn!!! So nervous!!! It's already made history on #masterchefbr,0,train
1219,"@user @user Deu pra perceber pelo teu pescoço! Mas só vc emagreceu né kkkkkkk... o resto, 🐳 #MasterChefBR","@user @user I could tell by your neck! But only you lost weight, right? Hahaha... the rest, 🐳 #MasterChefBR",1,train
1220,Looks maravilhosos no #VideoShowAoVivo,Marvelous looks on #VideoShowLive,2,train
1221,#thenoite A familia do Jair Rodrigues não aparece muito na TV. O 'Jairzinho' então sumiu a tempos,The family of Jair Rodrigues doesn't appear much on TV. 'Jairzinho' has been out of the spotlight for a long time.,0,train
1222,Galinhada desconstruída = frango desfiado com arroz #MasterChefBR,Deconstructed galinhada = shredded chicken with rice #MasterChefBR,1,train
1223,Quero encontrar a Laís Souza. Tenho uma admiração toda especial por ela. #AltasHoras,I want to meet Laís Souza. I have a very special admiration for her. #AltasHoras,2,train
1224,Douglas não pode sair hoje 🙏 #MasterChefBR,Douglas can't leave today 🙏 #MasterChefBR,0,train
1225,Vitor B. estragou a sardinha plano A dele na hora de montar. #MasterChefBR,Vitor B. ruined his sardine plan A while preparing it. #MasterChefBR,1,train
1226,finalmente uma receita diferente de sardinha pq aqui só da sardinha tipo 2/3 do ano num aguento muito #MasterChefBR,"Finally, a different sardine recipe because here it's just sardines like 2/3 of the year, I can't take it anymore #MasterChefBR",2,train
1227,Perdi #MasterChefBR ontem :'c,I missed #MasterChefBR yesterday :'c,0,train
1228,#Encontro  Claudia gimenes está a cara da.Dilma,#Encounter Claudia Gimenes looks just like Dilma.,1,train
1229,"Crl o mestre mandou e o melhor , #TheNoite","The master ordered and the best, #TheNoite",2,train
1230,Cada porrada no Bob azul eu passo mal  #MasterChefBR,Every hit on the blue Bob makes me feel sick #MasterChefBR,0,train
1231,Mas só a @user pra completar os desafios do Mestre Mandou!! #TheNoite,But only @user can complete the challenges of Mestre Mandou!! #TheNoite,1,train
1232,Ansiosa daqui a pouco @user  no #VideoShowAoVivo vamos lá ver nossa princess brilhar @user,"Anxious, soon @user on #VideoShowLive let's go see our princess shine @user",2,train
1233,Taís Araújo não comeu abóbora mas escutou muita abobrinha no #MaisVocê,Taís Araújo didn't eat pumpkin but heard a lot of nonsense on #MaisVocê.,0,train
1234,Vamos ver se hoje repete a regra: TODA sertaneja que vai no #TheNoite quer dar pro Danilo,Let's see if the rule repeats today: EVERY country girl who goes on #TheNoite wants to hook up with Danilo.,1,train
1235,Eu amo a Yuko!!!!!!!!  #MasterChefBR,I love Yuko!!!!!!!! #MasterChefBR,2,train
1236,MIIIRIAN FALÇAAAAAA #MASTERCHEFBR,MIIIRIAN FALÇAAAAAA #MASTERCHEFBR,0,train
1237,Audiência de 16 de Maio - SP  Mister Brau 20.7 #PowerCoupleBrasil 7.6 Totalmente Sem Rumo 2: Defensores da Natureza 6.8 #MasterChefBr 6.3,May 16th Audience - SP  Mister Brau 20.7 #PowerCoupleBrasil 7.6 Totally Aimless 2: Nature Defenders 6.8 #MasterChefBr 6.3,1,train
1238,se não for pra casar duas vezes que nem o Nando Reis eu nem quero #Encontro,"If it's not to get married twice like Nando Reis, I don't even want it #Meeting",2,train
1239,#AltasHoras em casa em pleno sábado,#LateNight at home on a Saturday,0,train
1240,Tomara que não estraguem os baby beef #MasterChefBR,I hope they don't ruin the baby beef #MasterChefBR,1,train
1241,Eu acho que a Sophia devia ficar pra sempre no #VideoShowAoVivo,ERROR: 'NoneType' object has no attribute 'strip',2,train
1242,Nao creio que o Vitor B. Saiu #MasterChefBR,I can't believe Vitor B. left #MasterChefBR,0,train
1243,"Se puder vou fazer meu próximo níver, só sobre unicórnio kkkkk 😂 🦄 #MaisVoce","If I can, I'll make my next birthday all about unicorns hahaha 😂 🦄 #MoreYou",1,train
1244,"Amoooo ""Adultos com voz de criança"" deveria passar todos os dias @user @user @user @user ❤  #TheNoite","I loooove ""Adults with childlike voices,"" it should air every day @user @user @user @user ❤ #TheNoite",2,train
1245,#masterchefbr ai que nervosuuu,"#masterchefbr oh, how nerve-wrackinggg",0,train
1246,Brasil tem potencial pra tudo porque tem uma grande variadade de produtos exoticos e unicos #MasterChefBR,Brazil has potential for everything because it has a great variety of exotic and unique products. #MasterChefBR,1,train
1247,Daqui a pouco tem Marcos &amp; Belutti no #encontro 🤗😍,Marcos & Belutti will be on #encontro soon 🤗😍,2,train
1248,vitor b. cagou no pau ne #MasterChefBR,"Vitor B. messed up big time, right? #MasterChefBR",0,train
1249,Será que o Léo ganha sua primeira prova em grupo? #MasterChefBR,Will Léo win his first team challenge? #MasterChefBR,1,train
1250,Assuntos do Momento #LulaEuConfio Lula depõe hoje ao juiz Sérgio Moro #MasterChefBR Episódio teve muitas reviravoltas e discurso emocionante,Trending Topics #LulaEuConfio Lula testifies today before Judge Sérgio Moro #MasterChefBR Episode had many twists and an emotional speech,2,train
1251,Já com fome pra assistir o #MasterChefBR,Already hungry to watch #MasterChefBR,0,train
1252,Vaidoso e muito  rs #ConversaComBial,Vain and very lol #ConversaComBial,1,train
1253,"Tudo de Unicórnio, que lindoooo 🌈🌈 #MaisVocê","Everything Unicorn, how beautiful 🌈🌈 #MaisVocê",2,train
1254,"A Vanessa da Mata está estranhamente envelhecida, e não falo do seu rosto, mas do seu gestual, postura. Parece uma senhora de 60 #altashoras","Vanessa da Mata seems strangely aged, and I'm not talking about her face, but her gestures, posture. She looks like a 60-year-old lady #altashoras",0,train
1255,Aqui em Belém falamos chopp.  #VideoShowAoVivo,"Here in Belém, we say chopp. #VideoShowLive",1,train
1256,#VideoShowAoVivo como sempre muito bom,#LiveVideoShow as always very good,2,train
1257,@user eu amo você como apresentadora mas não consigo achar interessante o @user #Encontro Sucesso pra você!,"@user I love you as a host, but I can't find @user #Encontro interesting. Success to you!",0,train
1258,"O cara é MUITO picaaaaaa, deixa ele falar!!!! #Encontro","The guy is REALLY awesome, let him speak!!!! #Meeting",1,train
1259,#MasterChefBR o bom disso é que cada nego vira chefe,#MasterChefBR the good thing about this is that everyone becomes a chef,2,train
1260,#EDeCasa minha esposa está de jejum no consultório e está enlouquecendo vendo essa receita...,#EDeCasa My wife is fasting at the doctor's office and is going crazy looking at this recipe...,0,train
1261,Que que se fez? Sardinha ue #MasterChefBR,What was done? Sardine ue #MasterChefBR,1,train
1262,@user Você é DEZ!!  #VideoShowAoVivo 📺,@user You are TEN!! #VideoShowLive 📺,2,train
1263,"Qnd dividem os times no pgm fico aflita, com dó dos últimos. Parece eu na turma qnd tem trabalho em grupo e ninguém escolhe! #MasterChefBR","When they divide the teams on the show, I get anxious, feeling sorry for the last ones. It's like me in class when there's group work and no one picks me! #MasterChefBR",0,train
1264,AAAAAAAAA VOZ O ROSTINHO   #DomingoLegal,AAAAAAAAA VOICE AND FACE   #DomingoLegal,1,train
1265,"meu vitor b ficou entre os melhores, to bem feliz sim #MasterChefBR","My Vitor B was among the best, I'm really happy yes #MasterChefBR",2,train
1266,Gente to soluçando de chorar vendo #Encontro,People are sobbing from crying watching #Encontro,0,train
1267,"Mais importante é assistir o vídeo ""Chamaram-me Negra""!  #Encontro","More importantly, watch the video ""They Called Me Black""! #Encontro",1,train
1268,"Owwww homem lindo, iluminado e  inteligente esse Padre Fábio de Melo.  #ConversacomBial","Owwww, what a beautiful, enlightened, and intelligent man this Father Fábio de Melo is. #ConversacomBial",2,train
1269,"Muito estranho esse #Encontro O tema de hoje é ""pessoas que não demonstram o que sentem""  Mas gente, devia se chamar Divã...","Very strange this #Meeting. Today's theme is ""people who don't show what they feel."" But honestly, it should be called Couch...",0,train
1270,Kkkkkkkkkkkkkkk que música é essa #TheNoite,Hahahahahahaha what song is this #TheNoite,1,train
1271,Assistindo #MasterChefBR &lt;3 amo demais,Watching #MasterChefBR <3 love it so much,2,train
1272,Eu não aguento histórias de adoção 😭 #encontro,I can't handle adoption stories 😭 #meeting,0,train
1273,Eu quero os comentários do @user sobre a eliminação do #MasterChefBR de hoje na minha mesa até as 3h,I want @user's comments on today's #MasterChefBR elimination on my desk by 3 o'clock.,1,train
1274,Gente a Fátima é tão maravilhosa que eu tenho vontade de Guardar num potinho só pra mim. #VideoShowAoVivo,People in Fátima are so wonderful that I feel like keeping them in a little jar just for myself. #VideoShowLive,2,train
1275,Lembro que fiquei chocado qndo a Hebe morreu #MaisVoce,I remember being shocked when Hebe died #MaisVoce,0,train
1276,@user metade do Senado deveria ruir pra podermos pensar em boas opções para novas eleições! Que a justiça seja feita #encontro,@user Half of the Senate should collapse so we can consider good options for new elections! Let justice be served #meeting,1,train
1277,Que fofura é o Thomas 💙 #AltasHoras,Thomas is so cute 💙 #AltasHoras,2,train
1278,#VideoShowAoVivo tá parado por aqui ein!? Kk,"#VideoShowLive is on hold here, huh!? Haha",0,train
1279,No tempo desse ferro as roupas eram de algodão @user #MaisVoce,"In the time of this iron, the clothes were made of cotton @user #MaisVoce",1,train
1280,aAaAAaAAAAaaa ESSE MOMENTO É  MEU #ConversaComBial,aAaAAaAAAAaaa THIS MOMENT IS MINE #ConversaComBial,2,train
1281,SOS Eles são MUITO ruins #altashoras,SOS They are REALLY bad #altashoras,0,train
1282,Chorando até amanhã com: Quem sabe dança  Quem não sabe ... 😂😂😂#TheNoite,"Crying until tomorrow with: Those who know, dance. Those who don't... 😂😂😂#TheNoite",1,train
1283,"Babo demais nos vestidos da Cissa Guimarães, usaria todos  #EDeCasa","Drooling over Cissa Guimarães' dresses, I would wear them all  #EDeCasa",2,train
1284,17 filhos. Trepadeira. #altashoras,17 children. Climber. #altashoras,0,train
1285,Até o Joca esta falando do vestido da Sophia #VideoShowAoVivo,Even Joca is talking about Sophia's dress #VideoShowLive,1,train
1286,ow o Padre Fábio de Melo fala bem demais né? to curtindo a entrevista #ConversaComBial,"Wow, doesn't Father Fábio de Melo speak so well? I'm enjoying the interview #ConversaComBial",2,train
1287,"#VideoShowAoVivo, to tao emocionado que não paro de chorar kkkkkkkkkkkkk","#LiveShowVideo, I'm so emotional that I can't stop crying hahahahahahaha",0,train
1288,Cara ri muito da cara da Aderlize  #MasterChefBR,I laughed a lot at Aderlize's face #MasterChefBR,1,train
1289,Um exemplo para todos nós! #Encontro,An example for all of us! #Meeting,2,train
1290,Não faz intervalooooooo PasmanterEPivaNoMaisVoce #MaisVoce,It doesn't take a breakkkkkkk PasmanterEPivaOnMaisVoce #MaisVoce,0,train
1291,#VivianePasmanter é #Germana em #MundoNovo!? 😱 Impressionante a caracterização! Chocado!!! #VideoShowAoVivo,#VivianePasmanter is #Germana in #MundoNovo!? 😱 The characterization is impressive! Shocked!!! #VideoShowLive,1,train
1292,#MasterChefBR Douglas saiu tombando msm. O rei desse programa sem mais,"#MasterChefBR Douglas went out with a bang. The king of this show, no doubt.",2,train
1293,2 da manhã com essas histórias de terror tá difícil 😬😬 #TheNoite,"2 a.m. with these horror stories, it's tough 😬😬 #TheNight",0,train
1294,Ana Paula padrão vai pedir desligamento da Band depois de tanto recolocar o lenço nos bonecos #MasterChefBR,Ana Paula Padrão is going to request to leave Band after having to put the scarf back on the dolls so many times #MasterChefBR,1,train
1295,Que delícia minha Fatinha no  #VideoShowAoVivo,ERROR: 'NoneType' object has no attribute 'strip',2,train
1296,Se eles falarem de SOA eu vo morre #TheNoite,"If they start talking about SOA, I'm gonna die #TheNoite",0,train
1297,@user de salsicha CUT no castigo do mestre mandou no @user  k k k #TheNoite #MestreMandou,@user from salsicha CUT in the punishment of Simon Says by @user lol #TheNoite #SimonSays,1,train
1298,"O  padre Fábio de Melo é cantor, padre e bonito pra caramba. Que homão da porra.   #Conversacombial","Father Fábio de Melo is a singer, priest, and incredibly handsome. What a hunk. #Conversacombial",2,train
1299,"Chefes, vcs me assustaram  #MasterChefBR","Bosses, you scared me #MasterChefBR",0,train
1300,escutando Raridade e impossivel ñ lembrar da filha do @user  #MasterChefBR #QuintaDetremuraSDV #PorIstoUmaForçaMeLevaaCozinhar,Listening to Raridade and it's impossible not to remember @user's daughter #MasterChefBR #QuintaDetremuraSDV #PorIstoUmaForçaMeLevaaCozinhar,1,train
1301,Mariah sempre linda também.  Era um dos meus blogs preferidos!#VideoShowAoVivo,Mariah always beautiful too. It was one of my favorite blogs! #VideoShowLive,2,train
1302,Quem nunca comeu farofa de miúdos não sabe o que é bom na vida! Esses participantes do #MasterChefBR só devem comer magret de pato msm!,Anyone who has never eaten giblet farofa doesn't know what the good things in life are! These #MasterChefBR contestants must only eat duck magret!,0,train
1303,Olha estamos aqui so pra saber se Vitor B continua #MasterChefBR,"Look, we're just here to find out if Vitor B is still on #MasterChefBR.",1,train
1304,#TheNoite com @user está sensacional.,#TheNoite with @user is sensational.,2,train
1305,#VideoShowAoVivo Cissa narrando kkk igual nota de falecimento nos carros funerários kkkkkkkkk,#LiveVideoShow Cissa narrating lol just like an obituary announcement from funeral cars hahahahaha,0,train
1306,que pacto é esse que #MasterChefBR fez pra ta nos trends até agora? O pacto foi maior que o do temer,What kind of deal did #MasterChefBR make to still be trending? The deal was bigger than Temer’s.,1,train
1307,#encontro 70 anos só de carreira. É muito talento. É muita história 😍😍😍😍😍😍😍😍😍😍😍😍,70 years of just a career. That's a lot of talent. That's a lot of history. 😍😍😍😍😍😍😍😍😍😍😍😍,2,train
1308,"Cantores, pf não mudem o ritmo das músicas...🎤🎶 #altashoras","Singers, please don't change the rhythm of the songs...🎤🎶 #altashoras",0,train
1309,Aquele momento que toca Slipknot no Mais Você #MaisVoce.,That moment when Slipknot plays on Mais Você #MaisVoce.,1,train
1310,O que salvou esse pgm agora foi essa poesia do Braulio ❤️  #Encontro estou grata por essa homenagem linda! Por mais pessoas assim!,What saved this program now was this poetry by Braulio ❤️ #Encontro I am grateful for this beautiful tribute! For more people like this!,2,train
1311,Olha esses pratos do #masterchefbr. É pouca comida até pra quem está sem fome 😒. Imagina pra quem acabou de treinar?,Look at these dishes from #masterchefbr. It's too little food even for someone who's not hungry 😒. Imagine for someone who just finished working out?,0,train
1312,"oi, queria saber por que existe tanta manifestação contraria a criminalização da homofobia e quem são os principais opositores? #encontro","Hi, I'd like to know why there is so much opposition to the criminalization of homophobia and who the main opponents are. #meeting",1,train
1313,"#MasterChefBR #Equipeazul Gosto muito da Ana, ela vai indo, neutra, até a final.","#MasterChefBR #BlueTeam I really like Ana, she's going along, neutral, all the way to the final.",2,train
1314,"#VideoShowAoVivo Desculpa, mas aqui no Pará nem o mais interiorano dos interioranos fala como essas pessoas de #AForcadoQuerer #Vergonha","#LiveVideoShow Sorry, but here in Pará, not even the most rural of rural folks speak like these people from #AForcadoQuerer #Shame",0,train
1315,"@user @user #MaisVocê volta logo pra Espn, contigo era muito bacana","@user @user #MaisVocê come back to ESPN soon, it was really great with you.",1,train
1316,"#TheNoite Adorei o tchau do Ultraje a Rigor no final do programa. Muito inteligente, vai virar tendência, repitam mais vezes. Kkkkk","#TheNoite I loved Ultraje a Rigor's goodbye at the end of the show. Very clever, it's going to become a trend, do it more often. Hahaha",2,train
1317,Acabar logo com o glamour #ConversaComBial,End the glamour already #ConversaComBial,0,train
1318,"@user @user @user @user. Fique de olho, numa possivel repescagem, ou estude mais pro #MasterChefBR 2018.","@user @user @user @user. Keep an eye out for a possible second chance, or study more for #MasterChefBR 2018.",1,train
1319,morei na carmo neto que tbm tem muita historia #conversacombial,"I lived in Carmo Neto, which also has a lot of history #conversationwithBial",2,train
1320,Só rindo desse programa #TheNoite 😂😂😂😂😂😂😂😂😂😂😂,Just laughing at this show #TheNoite 😂😂😂😂😂😂😂😂😂😂😂,0,train
1321,Aqui em PE o nosso sacolé se chama Dudu 😂 #VideoShowAoVivo,"Here in PE, our popsicle is called Dudu 😂 #VideoShowLive",1,train
1322,essa Tiê é maravilhosa 💜💜💜  #Encontro #FátimaBernardes!,This Tiê is wonderful 💜💜💜 #Encontro #FátimaBernardes!,2,train
1323,"#MasterChefBR é uma falta de absurdo essa Miriam ter ficado... Sem técnica, sem criatividade e comida feia","#MasterChefBR is an absurdity for Miriam to have stayed... No technique, no creativity, and ugly food.",0,train
1324,Ih vai ter uma entrevista com os atores de ALIEN COVENANT no @user #TheNoite !!!,There will be an interview with the actors of ALIEN COVENANT on @user #TheNoite!!!,1,train
1325,#MasterChefBR adoro a Yuko mas se ela orecisar sair ora @user  ficar QUE SAIA,"#MasterChefBR I love Yuko, but if she needs to leave for @user to stay, THEN LET HER LEAVE.",2,train
1326,"""A sociedade está doente."" #Encontro","""The society is sick."" #Meeting",0,train
1327,#VideoShowAoVivo o Antônio Fagundes tinha a cara de Pablo Escobar kkkkkkkkk,#LiveVideoShow Antônio Fagundes looked like Pablo Escobar hahahahaha,1,train
1328,@user tá tão bonita com esse azulão 💙 #MaisVoce,@user you look so beautiful in that bright blue 💙 #MoreYou,2,train
1329,Que dó do Victor gente 💔 gosto do bixinho.. #MasterchefBR,"Poor Victor, guys 💔 I like the little guy.. #MasterchefBR",0,train
1330,#TheNoite tá no ar,#TheNoite is on the air,1,train
1331,Bene  Barbosa  dando uma aula sobre o desarmamento! #TheNoite,Bene Barbosa giving a lesson on disarmament! #TheNoite,2,train
1332,Estava assistindo #MasterChefBR agr no yt e gente..a da Mirian tava ridicula parecia comida dos meus priminhos td misturado devia ter saido,"I was watching #MasterChefBR on YouTube and guys... Mirian's dish was ridiculous, it looked like my little cousins' food all mixed together, she should have been eliminated.",0,train
1333,"Hoje tem TRETA, mores. #MasterChefBR","Today there's DRAMA, folks. #MasterChefBR",1,train
1334,Esse é o melhor quadro do #TheNoite,This is the best segment of #TheNoite,2,train
1335,"O japonês não vai gostar disso, Guilherme Arantes 😀 #Encontro","The Japanese won't like this, Guilherme Arantes 😀 #Meeting",0,train
1336,#VideoShowAoVivo  só acho q a @user é dançarina de funk profissional é fica enganando nós,#LiveVideoShow I just think that @user is a professional funk dancer and is fooling us,1,train
1337,"Skank no #VideoShowAoVivo melhor banda do mundo! E o melhor, na ativa ainda 😍","Skank on #VideoShowAoVivo, the best band in the world! And the best part is, they're still active 😍",2,train
1338,Engraçado ne mirian você ai quase saindo e o fabrizio la em cima no mezanino kjjjjjj #MasterChefBR,"Funny, right Mirian? You're almost leaving and Fabrizio is up there on the mezzanine lololol #MasterChefBR",0,train
1339,#VideoShowAoVivo Fiquei na dúvida se é vestido ou camisa do joca?,#LiveVideoShow I'm not sure if it's a dress or Joca's shirt?,1,train
1340,Irmãs Galvão são maaaaraaaaaa 😍😍 #encontro,The Galvão Sisters are amaaaaziiiing 😍😍 #meeting,2,train
1341,#thenoite tem q ser mto idiota pra achar que um pais igual o brasil ta preparado pra ter arma liberada,The Night must be really idiotic to think that a country like Brazil is ready to have guns legalized.,0,train
1342,eu acho yuko muito ousada pq olha.. ela mete tempero sem dó #MasterChefBR,"I think Yuko is very bold because, look... she adds seasoning without holding back #MasterChefBR",1,train
1343,"#VideoShowAoVivo Cibele arrasar lindona,vídeo show o melhor","#LiveVideoShow Cibele rocks, gorgeous, video show the best",2,train
1344,Vou fazer greve geral se eliminarem o @user  e não a Miriam #MasterChefBr,I will go on a general strike if they eliminate @user and not Miriam #MasterChefBr,0,train
1345,Uns 3 meses atrás comecei chorar na rua por ver uma moça gritando desesperadamente. Seria eu #hipersensivel ??? #ConversaComBial,"About 3 months ago, I started crying in the street after seeing a young woman screaming desperately. Am I #hypersensitive??? #ConversaComBial",1,train
1346,A Sofia é linda DMS! #Thenoite,Sofia is beautiful DMS! #Thenoite,2,train
1347,To muito triste com a saída do @user do #MasterChefBR :(,I'm really sad about @user leaving #MasterChefBR :(,0,train
1348,Vemos que semana que vem além de saber culinária também vão ter que saber química e física. #MasterChefBR,"We see that next week, besides knowing how to cook, they'll also have to know chemistry and physics. #MasterChefBR",1,train
1349,crtz que a Débora nem sabe oq tá fazendo mas crtz que vai sair mo bom #MasterChefBR,"I'm sure Débora doesn't even know what she's doing, but I'm sure it's going to turn out really good #MasterChefBR",2,train
1350,ainda tô bem triste com aqueles cachorros que tem mais utilidades que eu #VideoShowAoVivo,I'm still really sad about those dogs that have more uses than I do #VideoShowLive,0,train
1351,o óculos que ela chegou pra gravar era o que passou com a Lili BERREI #VideoShowAoVivo,The glasses she arrived to record with were the ones Lili wore. I screamed #VideoShowLive,1,train
1352,Nossa rainha  no #Encontro  tão plena Tao linda luinha arrasa,"Our queen at the #Encontro so full, so beautiful, little moon rocks.",2,train
1353,Ciúme #MisterCatra e #OTrajeARigor.... #RockNaVeia embrazandoooooooo #TheNoite @user,Jealousy #MisterCatra and #OTrajeARigor.... #RockInTheVeins getting fired up #TheNight @user,0,train
1354,Eu com uma lata de sardinha só sei fazer macarrão mesmo. Me julguem. #MasterChefBR,"With a can of sardines, all I know how to make is pasta. Judge me. #MasterChefBR",1,train
1355,#MaisVoce EITA MUITO BOM DIA,#MaisVoce WOW VERY GOOD MORNING,2,train
1356,Leonardo sendo prepotente e arrogante #MasterChefBR,Leonardo being overbearing and arrogant #MasterChefBR,0,train
1357,"#TheNoite #TheNoite  a população com arma na mão, inibirar o ladrão.",#TheNoite #TheNoite the population with a weapon in hand will deter the thief.,1,train
1358,TIÊ TÁ LINDA  #encontro,TIÊ IS BEAUTIFUL #meeting,2,train
1359,Mírian seu maior erro ... Soberba... #MasterChef #MasterChefBR,"Mírian, her biggest mistake... Arrogance... #MasterChef #MasterChefBR",0,train
1360,a Polícia Militar do Brasil inteiro estava acabando com o programa #encontro há alguns dias atrás agr tá lá dando depoimento kkkkkkkj,"The Military Police from all over Brazil were ending the #encontro program a few days ago, and now they're there giving statements hahahaha",1,train
1361,Que repórter é esse do programa da Fátima? Crush certo #Encontro,What reporter is that on Fátima's show? Definitely a crush #Encontro,2,train
1362,Não quero que Victor e Fabrizio saiam #MasterchefBr,I don't want Victor and Fabrizio to leave #MasterchefBr,0,train
1363,"a equipe azul tá perdida ,por favor gente não me decepcionem ,ganhem do vermelho  #MasterChefBR","The blue team is lost, please don't disappoint me, beat the red team #MasterChefBR",1,train
1364,#MasterChefBR esse trio que sempre tem minha torcida ❤❤❤ @user @user @user,#MasterChefBR this trio always has my support ❤❤❤ @user @user @user,2,train
