row_index,original_text,translated_text,label,Split
1636,@user @user You're not?,It seems like the text you provided is already in English. Could you please clarify what you need help with?,1,train
1637,@user watch ur back janeht (-;,"@user watch your back, Janeht (-;",2,train
1638,Suche einen neuen Körper für #Dale. Er ist alt. Sein Körper macht schlapp. Ich bitte eine leere Donutbox von Aldi. Wer tauscht?,Looking for a new body for #Dale. He is old. His body is giving out. I'm offering an empty donut box from Aldi. Who wants to trade?,0,train
1639,Selbstmord: US-Schauspieler Lee Thompson Young ist tot - Kultur | STERN.DE Mobile http,Suicide: US actor Lee Thompson Young is dead - Culture | STERN.DE Mobile http,1,train
1640,Alle Beiträge und Berichte sowie das wöchentliche FM Media Magazin findet Ihr natürlich auch in unserer Mediathek ;) http,"All posts and reports, as well as the weekly FM Media Magazine, can of course be found in our media library ;)",2,train
1641,@user @user @user das sind scheiß public cunts die gg leute mit händen nicht mal 40 b b machen so siehts aus,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'high'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",0,train
1642,"``Weil,Siehaetten``tragischBLAUstich? WieSmichDurchschauen,ueberFarbe. WarFehltrittBlauHautiger,Nachbar vonUnsDAmalsDieseLANGgewachsenen?","The translation of the text is:

""Because, did you have a tragic BLUE tint? How they see through me, about color. Was it a misstep of blue-skinned, neighbor of ours back then, those TALL ones?""",1,train
1643,@user #HeidiKlumbittegrüßeOneDirectionvondeutschenDirectionern bitte das würde uns soviel bedeuten! &lt;3,"@user #HeidiKlumbittegrüßeOneDirectionfromGermanDirectioners please, that would mean so much to us! <3",2,train
1644,"Hüfte is dick also angeschwollen dick ,auf der Wade ist ein großer blauer Fleck und mein Fuß schmerzt so doll ,dass ich kaum auftreten kann.","My hip is really swollen and thick, there's a big bruise on my calf, and my foot hurts so much that I can hardly step on it.",0,train
1645,@user Guten Morgen aus Hamburg!,Good morning from Hamburg!,1,train
1646,@user harry du wirst sternchen nachlässig gg,"@user Harry, you're being careless with the asterisks lol",2,train
1647,"toll, hab bauchweh &amp; das schon morgens.","Great, I have a stomachache, and it's already morning.",0,train
1648,"@user Gar nicht, du?","@user Not at all, you?",1,train
1649,@user ach männer eh nicht...ich mach.mir zb immer 1000 gedanken um slip und bh und dann wirds eh schnell ausgezogen v kerl :),ERROR: 'NoneType' object has no attribute 'strip',2,train
1650,@user quatsch,"The word ""quatsch"" is German and translates to ""nonsense"" or ""rubbish"" in English.",0,train
1651,22 Philips-TV mit Full-HD: Jena | Dieses kleine Schmuckstueck sucht nach 4 Jahren aeusserst guter Dienste eine... http,22-inch Philips TV with Full HD: Jena | This little gem is looking for a new home after 4 years of excellent service... http,1,train
1652,#hihi #göttlich #die #beiden 😜#versteckt #sich #der #kleine #Krümmel #unter #der #grossen ❤#Wautzi… http,#hihi #divine #the #two 😜#the #little #crumb #hides #under #the #big ❤#Wautzi… http,2,train
1653,@user Jaja... kein Kommentar dazu! &gt;&gt; Senpai muss wohl einen strengeren Tagesplan ausarbeiten! &gt;&gt;,Haha... no comment on that! >> Senpai probably needs to come up with a stricter daily schedule! >>,0,train
1654,@user natürlich...,Of course...,1,train
1655,"Weißer Nebel, wunderbar. #instagram http","White mist, wonderful. #instagram http",2,train
1656,"RT @user: uiui, das gibt bestimmt ne leichte Asymmetrie auf dem Wechselstrom Netz … http","RT @user: uiui, that will definitely cause a slight asymmetry in the AC grid … http",0,train
1657,Anbieterbefragung: tekom aktualisiert CMS-Studie #kw35 #cms http,Provider Survey: tekom Updates CMS Study #kw35 #cms http,1,train
1658,"Ok, Verzeihung.","Okay, sorry.",2,train
1659,guten morgen...die medis geben bauchweh....will nicht mehr...,Good morning... the meds are causing stomach pain... I don't want to anymore...,0,train
1660,"RT @user: Hamburger Antifaschisten verhindern #NPD Kundgebung: Polizei baut ab, Faschos kommen offenbar nicht mehr! #nonpd #nonazis","RT @user: Hamburg anti-fascists prevent #NPD rally: Police pack up, fascists apparently aren't coming anymore! #nonpd #nonazis",1,train
1661,"@user huh? Was soll man denn sonst sagen außer lecker? ""schmackhaft"" etwa? @user","@user Huh? What else should one say besides delicious? ""Tasty,"" perhaps? @user",2,train
1662,"RT @user: Fragt mich einfach, ich erklär euch das mit den hassenden Feministinnen und den Männern.","RT @user: Just ask me, I'll explain the thing with the hating feminists and the men to you.",0,train
1663,"@user @user . Klar .. Die Front .. darf nur das Display ausmachen, keine mechhanische Knöpfe mehr dort. Aber Frontlautsprecher!!??","Sure! Here's the translation:

@user @user. Sure.. The front.. should only be the display, no mechanical buttons there anymore. But front speakers!!??",1,train
1664,@user boah von denen kannst du bestimmt voll hartes Zeug lernen yo krass mann yo Satzzeichen sind unnötig yo,"@user Wow, you can definitely learn some hardcore stuff from them, yo. Crazy, man, yo. Punctuation is unnecessary, yo.",2,train
1665,@user Ohhh schade der text kam mir so ähnlich vor :/,"@user Ohhh too bad, the text seemed so familiar to me :/",0,train
1666,RT @user: Topbeitrag:SAP macht sein MES „Industrie 4.0“-fit http,"RT @user: Top post: SAP makes its MES ""Industry 4.0""-ready http",1,train
1667,@user Scheint so :) hier zwar immer genderentsprechende Aktionen drumrum (Playboy/Prosecco) aber Einlass kein Problem… echt abgefahren,It seems so :) here there are always gender-specific activities around it (Playboy/Prosecco) but getting in is no problem... really crazy,2,train
1668,@user luka wird mich dafür hauen,@user Luka is going to hit me for this.,0,train
1669,Sterne N8000 Smart Phone 5 Zoll kapazitive... http #android #Kapazitiv #smart #smartphone #Telefon #testbericht #wifi,Sterne N8000 Smart Phone 5-inch capacitive... http #android #capacitive #smart #smartphone #phone #review #wifi,1,train
1670,Happy Birthday.....Bruce Dickinson! (55) Natürlich gibt's heute was von Iron Maiden in den Rock Classics zu... http,"Happy Birthday.....Bruce Dickinson! (55) Of course, today there will be something from Iron Maiden in the Rock Classics... http",2,train
1671,@user vollkommen irre eben.,@user completely crazy just now.,0,train
1672,fehlerhafte fehlermeldung #klassiker,Faulty error message #classic,1,train
1673,"RT @user: @user aber nur, wenn du neben deinen 40 Jahren Arbeit nebenbei eine Kapitalgedeckte Altersvorsorge aufgebaut hast. Toi toi t…","RT @user: @user but only if, alongside your 40 years of work, you have also built up a capital-funded retirement plan on the side. Good luck...",2,train
1674,Liebe. Ach scheiß drauf. Leben. Ach scheiß drauf. Lachen. Jez übertreibste aber.,"Love. Ah, screw it. Life. Ah, screw it. Laugh. Now you're overdoing it.",0,train
1675,"Sind die Patienten selber schuld? Josef Hecken, Vorsitzender des gemeinsamen Bundesausschusses, sieht eine... http","Are the patients themselves to blame? Josef Hecken, chairman of the Joint Federal Committee, sees a... http",1,train
1676,@user extrem hübsch!,@user extremely pretty!,2,train
1677,RT @user: Alarmierende Studie: 68 Prozent aller Erstwähler können keinen Stift mehr bedienen ... http,RT @user: Alarming study: 68 percent of all first-time voters can no longer use a pen ... http,0,train
1678,GDV: Naturgefahrenreport 2013: Schäden bleiben versicherbar http,GDV: Natural Hazards Report 2013: Damages Remain Insurable,1,train
1679,"@user ""Shadowland"", eine Artistik-Tanz-Schattentheater-Show. War sehr toll *____*","""Shadowland"", an acrobatic dance shadow theater show. It was really great *____*",2,train
1680,Rhein-Kreis Neuss: Tageswohnungseinbrecher erbeuteten Schmuck http,Rhein-Kreis Neuss: Daytime apartment burglars stole jewelry,0,train
1681,@user Man kann aber auch günstig mit der DB reisen. Z.B. mit einer BahnCard und/oder Sparpreisen: http /ki,"You can also travel cheaply with DB. For example, with a BahnCard and/or saver fares: http /ki",1,train
1682,gd'Monday @user @user @user @user @user @user @user @user,"It seems like the text is a mention or tag of multiple users on a platform, possibly Twitter or another social media site, with ""gd'Monday"" at the beginning. ""gd'Monday"" likely stands for ""Good Monday,"" which is a casual greeting or expression wishing someone a good start to the week. 

So, the translation would be:

""Good Monday @user @user @user @user @user @user @user @user""",2,train
1683,@user @user musst schon nen Link rein tun. Ich such den jetzt nicht raus.,"@user @user, you need to include a link. I'm not going to look it up now.",0,train
1684,"""Mit einem Song gegen George Bush konnte man nicht viel falsch machen.""","""With a song against George Bush, you couldn't go wrong.""",1,train
1685,@user Ach herjeee....Du hättest bei mir vorbei schaun sollen...ich habe noch viel zu viel vom Mädelstag übrig ;),Oh dear... You should have stopped by my place... I still have way too much left over from the girls' day ;),2,train
1686,"Fragwürdiger Kulturwandel › Finanzkrise, Investmentbanking, Moral, Neutralisierungstechniken, Selbstwahrnehmung, http","Questionable Cultural Shift › Financial Crisis, Investment Banking, Morality, Neutralization Techniques, Self-Perception, http",0,train
1687,Imitate Devon — hi im devon http,Imitate Devon — hi I'm Devon http,1,train
1688,@user Felipe du Schlitzohr .. Führe sie in die 2 Liga .. #freeshinji !!!!,@user Felipe du Schlitzohr .. Lead them to the 2nd league .. #freeshinji !!!!,2,train
1689,...und trifft nicht..-.-,...and doesn't hit...,0,train
1690,"Bogner Brillenetui Etui original NEU unbenutzt für Brille Brillentasche Futeral: EUR 2,70 (3 Gebote)Enddatum: ... http",Bogner Glasses Case Original NEW unused for Glasses Glasses Bag Case: EUR 2.70 (3 bids) End date: ... http,1,train
1691,Unterwegs :) auf Bahn warten http,On the way :) waiting for the train http,2,train
1692,"Ein, Zwei, Drei, Vier... Bin endlich weg von Dir, Fünf, Sechs, Sieben, Acht, Du hast jetzt keine Macht mehr über mich...Verpiss Dich!!!!","One, Two, Three, Four... I'm finally away from you, Five, Six, Seven, Eight, You have no power over me anymore... Get lost!!!!",0,train
1693,#TeamFollowBack #SiguemeYTeSigo Syrien-Konflikt im Live-Ticker – USA: Keine sicheren Beweise für einen Giftgas-... http,#TeamFollowBack #SiguemeYTeSigo Syrian Conflict Live Ticker – USA: No conclusive evidence of a chemical attack... http,1,train
1694,"@user hehehhe, greit vennen 😏","@user hehehhe, alright friend 😏",2,train
1695,@user oh mist :( das ging aber schnell...,@user oh crap :( that went quickly...,0,train
1696,Wat. Hatte seit dem 12. Juli kein Limit mehr?,What. Haven't had a limit since July 12?,1,train
1697,"RT @user: Ich hab gehofft, gelitten, geweint, bin durch die Hölle gegangen und jetzt hab ich dich endlich.","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}",2,train
1698,@user Scheint im neuen Google Maps nicht mehr zu gehen. :’( //@user,@user Seems like it's not working in the new Google Maps anymore. :’( //@user,0,train
1699,#ICE724 NürnbergHbf 35m http | #ICE529 AschaffenburgHbf 5m http,#ICE724 Nuremberg Central Station 35m http | #ICE529 Aschaffenburg Central Station 5m http,1,train
1700,"Morgen schlafe ich bei Mona. [Hier bitte auch die Vorfreude einfuegen] bitte, danke. :3 @user #Bromance","Tomorrow, I'm sleeping over at Mona's. [Please insert the excitement here] please, thank you. :3 @user #Bromance",2,train
1701,.@user Danke. *verzweifeltguck* #Bahn #Unwetter #Ausfall #HöhereGewalt #Sturm,.@user Thank you. *desperate look* #Train #Storm #Cancellation #ForceMajeure #Storm,0,train
1702,#download &amp; #watch Der Mann auf dem Kometen (1925) http #movie,#download &amp; #watch The Man on the Comet (1925) http #movie,1,train
1703,Vorbildlich: Costa Rica will seine Zoos bis 2014 aus Tierschutzgründen schließen http #tierschutz,Exemplary: Costa Rica plans to close its zoos by 2014 for animal welfare reasons. #animalwelfare,2,train
1704,Aber dieses Jahr möchte ich in einem großen Wald Pilze sammeln. Immer kommt was dazwischen.,But this year I want to go mushroom picking in a big forest. Something always gets in the way.,0,train
1705,Ich habe ein @user-Video positiv bewertet: http Landon Austin - READY FOR ANYTHING (Original Song) - Official,I liked a @user video: http Landon Austin - READY FOR ANYTHING (Original Song) - Official,1,train
1706,"...aber nichtsdestotrotz wären 700 follower schon ganz nett. ;P | ...but, nevertheless, 700 follower would be nice. ;P #LastTweet","...but nevertheless, 700 followers would be quite nice. ;P",2,train
1707,"RT @user: Bitte, bitte, bitte nie mehr Schauspieler einladen! #hartaberfair","RT @user: Please, please, please never invite actors again! #hartaberfair",0,train
1708,@user Ja. Aber morgen. Ich muss schlafen. Jetzt. Sofort.,@user Yes. But tomorrow. I need to sleep. Now. Immediately.,1,train
1709,RT @user: http ..-dieser Artikel macht mir Hoffnung. Unerklärliches #CDU-Wahlkampfblätter-Sterben in #Stuttgart …,RT @user: http ..-this article gives me hope. Mysterious #CDU-campaign-leaflet-dying in #Stuttgart …,2,train
1710,"@user Tja...Aber keiner der Herren #Döring, #Brüderle oder #Rösler kommen mal auf die Idee, mal den #Genscher um Rat zu fragen...#FDP","Well... But none of the gentlemen #Döring, #Brüderle, or #Rösler ever think to ask #Genscher for advice... #FDP",0,train
1711,Murat Didin: „Wir werden unsere Rechte einfordern.“ http,"Murat Didin: ""We will assert our rights.""",1,train
1712,@user @user lvor nds wa? hab da ne weile nich aufgepasst^^,@user @user What's going on? Haven't been paying attention for a while^^,2,train
1713,"@user ich mag kein Knoppas -,- @user","@user I don't like Knoppas -,- @user",0,train
1714,Manchester United – Norwich Live Stream online ansehen 29.10.2013 Football League Cup: Das… http,Manchester United – Norwich Live Stream online watch 29.10.2013 Football League Cup: The… http,1,train
1715,@user Wär echt ne geile Überschrift:DD,@user That would be a really cool headline:DD,2,train
1716,@user @user @user Nein warum öffentlich geschriebenes bleibt öffentlich kein Schutz für Täter!,"No, why publicly written things remain public, no protection for perpetrators!",0,train
1717,@user kneten drücken reiben mit lau warmen Baby Öl,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
1718,"@user thank god, hätte nie schlafen können","@user thank God, I would never have been able to sleep.",2,train
1719,Berdenggung☹,"The word ""Berdenggung"" is in Indonesian, and it translates to ""buzzing"" or ""humming"" in English. The ""☹"" is a frowning face emoji, which conveys a sense of sadness or displeasure. 

If you want a translation that captures both the word and the emoji, it could be: ""Buzzing ☹""",0,train
1720,#Annonces Gratis für alle Angebote http #Suisse #Switzerland,#Free Ads for all offers http #Suisse #Switzerland,1,train
1721,Anak gaul sutos (?) :p tausend dank für die schönes Tag! Awas loh ga ke jakarta {} @user @user http,Sutos cool kids (?) :p thousand thanks for the wonderful day! Be careful not to go to Jakarta {} @user @user http,2,train
1722,Ich hasse Kaugummi was nur die ersten 2 Min. gut schmeckt und dann nach gar nichts mehr schmeckt 😠,I hate gum that only tastes good for the first 2 minutes and then doesn't taste like anything anymore 😠,0,train
1723,"Kaltenborn: ""Wir geben die Saison sicherlich nicht auf"" #F1 http","Kaltenborn: ""We are certainly not giving up on the season"" #F1",1,train
1724,Mehlwurm gegessen. Schmeckt gut!,Ate mealworm. Tastes good!,2,train
1725,Dumm gelaufen: #NPD-Jugend unterstützt indirekt Anti-Rechts-Initiativen http,"Sure, here's the translation:

""Backfired: #NPD-Youth indirectly supports anti-right initiatives""",0,train
1726,Koalitionspoker mit CDU/CSU: Nahles macht Druck beim Mindestlohn http via @user,Coalition poker with CDU/CSU: Nahles puts pressure on the minimum wage http via @user,1,train
1727,Schon lange nicht mehr so intensiv geträumt und so lange geschlafen 😳,Haven't dreamed so intensely or slept so long in a while 😳,2,train
1728,@user Tc ballert noch wahllos iwelche Leute ab und Phil applaudiert ihm. Og: Das wars dann auch schon wieder mit GTA V. *Abmoderation,@user Tc is still randomly taking people out and Phil is applauding him. Original: That's it again with GTA V. *Sign-off,0,train
1729,@user regelkonform geworfen zaehlt nur wenn auf bebaute flaeche gezielt (kein krater ?) cc @user @user,@user A throw that follows the rules only counts if aimed at a built-up area (no crater?) cc @user @user,1,train
1730,@user oje ??????? sieht doch cool aus,@user oje ??????? looks cool though,2,train
1731,Zuviel Misstrauen in dieser Welt.,Too much distrust in this world.,0,train
1732,"RT @user: 50 Anwälte ziehn durch Regensburg. 113 seiten Lügen, Solidarität mit Gustav Mollath!!!","RT @user: 50 lawyers march through Regensburg. 113 pages of lies, solidarity with Gustav Mollath!!!",1,train
1733,Tolle Dialoge ... #schwiegertochtergesucht #sg,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
1734,"""Arschloch."" ""Vorhanden.""","""Asshole."" ""Present.""",0,train
1735,Neu: Neuss: Böller erschrecken Anwohner http,New: Neuss: Firecrackers Startle Residents,1,train
1736,@user wäre auf jeden Fall mal was neues :),@user would definitely be something new :),2,train
1737,@user @user Die hätten sicher wenig Freude an mir. Dafür bin ich einfach zu schlecht.,@user @user They would surely have little joy with me. I'm just too bad for that.,0,train
1738,"ANRUF ERWÜNSCHT: BE City! Neu Sexy, Versaut hemmungslos: BE City! Neu Sexy, Versaut hemmungslos Brandneu YENIS IN... http","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
1739,"Flinke Kerle, diese Bahningenieure: erfahre gerade, dass wir in Dortmund gleich 'ne neue Lok bekommen, weil der... http","Sure, here's the translation:

""Brave guys, these railway engineers: just found out that we're getting a new locomotive in Dortmund soon because the...""",2,train
1740,merkwürdiges deutsch auf dem weg zur buchmesse http,Strange German on the way to the book fair.,0,train
1741,#FCBayern Frankfurts Jung fällt gegen Bayern wohl aus: Frankfurt - Eintracht Frankfurt muss im Heimspiel gegen... http,#FCBayern Frankfurt's Jung likely to miss the game against Bayern: Frankfurt - Eintracht Frankfurt will have to do without Jung in their home match against... http,1,train
1742,Er schluckt also gerne. 😏 http,"He likes to swallow, huh? 😏",2,train
1743,@user Da komm ich persönlich bei dir vorbei und schleuder dir ein Schnitzel ins Gesicht!,ERROR: 'NoneType' object has no attribute 'strip',0,train
1744,Fortschritte in Verhandlungen zwischen Apple und China Mobile: China Mobile ist das größte Mobilfunkunte... http #news,Progress in negotiations between Apple and China Mobile: China Mobile is the largest mobile network operator... http #news,1,train
1745,@user @user ganz deiner Meinung ⚽💙,@user @user completely agree with you ⚽💙,2,train
1746,"@user Hallo, können Nichtmitglieder von facebook leider nicht sehen! Anders verlinken?","Hello, unfortunately non-members cannot see Facebook! Can you link it differently?",0,train
1747,RT @user: Südtiroler Landtagswahlen #ltw13: Macht Heimat Angst? http @user @user @user #st1…,RT @user: South Tyrolean state elections #ltw13: Does homeland cause fear? http @user @user @user #st1…,1,train
1748,Gute nacht liebe TL mir fallen schon die Augen zu:)) http,"Good night dear TL, my eyes are already closing :)) http",2,train
1749,"@user wo denn? Meine letzten Besuche in Köln (vor etwa einem Jahr) waren eher enttäuschend (überfüllt, laut).","@user Where? My last visits to Cologne (about a year ago) were rather disappointing (crowded, loud).",0,train
1750,RT @user: Spionageprogramm #Tempora: Telekom-Unternehmen droht Klage http #Überwachung #Datenschutz #Privatsphäre #y…,RT @user: Espionage program #Tempora: Telecom company faces lawsuit http #Surveillance #DataProtection #Privacy #y…,1,train
1751,Omfg die sexy hipsterfrau aus meiner klasse cosplayt omfg ich liebe meine klasse,"Oh my god, the sexy hipster girl from my class is cosplaying, oh my god, I love my class.",2,train
1752,Die Onion Rings von Nicole waren leider kalt... (@ Burger King w/ @user) http,Nicole's onion rings were unfortunately cold... (@ Burger King w/ @user) http,0,train
1753,"SAT.1 Gold: Davis Cup feiert Comeback bei ""ran"": Deutschland gegen Brasilien ab Freitag live bei.. http","SAT.1 Gold: Davis Cup makes a comeback on ""ran"": Germany versus Brazil live from Friday on.. http",1,train
1754,@user Aus Schnakensicht stimmt dies sicherlich :).,"From a mosquito's perspective, this is certainly true :).",2,train
1755,Zum ersten Mal mich selbst erfolgreich ausgesperrt - check.,"For the first time, successfully locked myself out - check.",0,train
1756,@user Himmlische Träume!,@user Heavenly dreams!,1,train
1757,"@user Wolfsburg, aber danke, hab schon was gefunden","Wolfsburg, but thanks, I've already found something.",2,train
1758,Derp meine Laune will nicht so recht steigen ^^,My mood just won't quite lift ^^,0,train
1759,RT @user: Seit Kumpel und helft den «The bianca Story» Stollen zur freien Musik zu bauen — http http,"RT @user: Be a buddy and help ""The bianca Story"" build tunnels for free music — http http",1,train
1760,"RT @user: Ich komme gerade von einer Veranstaltung aus Leonberg, wo es nicht um #Politik ging, sondern um private Sachverhalte. Das w…","I'm coming from an event in Leonberg, which wasn't about #politics, but rather about private matters. The w...",2,train
1761,@user same here .. hast wohl auch noch keine Ferien?,@user same here .. I guess you don't have any vacation yet either?,0,train
1762,Wahre Liebe bedarf oft keine Worte,True love often needs no words.,1,train
1763,Kuscheln im Frost wäre jetzt genau das richtige :D,Cuddling in the frost would be just perfect right now :D,2,train
1764,@user PIO PIO PIOPIOPIO KLACK KLACK *nachlade-bewegung mach*,@user PIO PIO PIOPIOPIO KLACK KLACK *makes reloading motion*,0,train
1765,"Aufgabe ""Schnelles Feuer"" abgeschlossen http #Android #AndroidGames #gameinsight","Task ""Rapid Fire"" completed http #Android #AndroidGames #gameinsight",1,train
1766,"@user sicher, aber nicht um Zwölfe bei der Nacht. ;-)","@user Sure, but not at twelve at night. ;-)",2,train
1767,mir...ist.......so.......scheiße....warm........ich.....sterbe......gleich.,I'm...so...damn...hot...I'm...about...to...die.,0,train
1768,"RT @user: Aus ""Der Dicke"" wird ""Die Kanzlei""! Drehstart für sechs neue Folgen ab 29. Oktober. #PrDasErste","RT @user: ""Der Dicke"" becomes ""Die Kanzlei""! Filming starts for six new episodes from October 29. #PrDasErste",1,train
1769,@user Jetzt muss ich dich wohl bestrafen. :-),@user Now I guess I have to punish you. :-),2,train
1770,@user habs eben auch bemerkt. son shit. was war wieder bestimmt dreckssport.,@user just noticed it too. Such crap. It was probably some lousy sport again.,0,train
1771,Der Fehler ist wohl nur mir aufgefallen... Bin ich kleinlich oder verlange ich gar zu viel? Ach fuck that.. Ich dreh mir noch eine.,"The mistake probably only caught my eye... Am I being petty or am I asking for too much? Ah, fuck that... I'll roll myself another one.",1,train
1772,Unvergleichlicher Bio-Kräutertee aus England: Pukka Herbs: It’s Pukka – harmonische Geschmacksvielfalt im Teeb... http,Unparalleled organic herbal tea from England: Pukka Herbs: It's Pukka – harmonious variety of flavors in tea... http,2,train
1773,Evernote wird mir unsympathisch #Samsung #Telekom,Evernote is becoming unsympathetic to me #Samsung #Telekom,0,train
1774,@user da macht mein Opa auch noch Krach (der schaut Boxen bis 1 Uhr),@user My grandpa also makes noise (he watches boxing until 1 AM),1,train
1775,"@user Danke, ich gebe mir Mühe. &lt;3","@user Thank you, I'm doing my best. <3",2,train
1776,@user Sieht etwas unterwältigend aus :( Schade.,@user Looks somewhat underwhelming :( What a shame.,0,train
1777,Schweiz: Gemüseproduzenten kritisieren Energiestrategie http,Switzerland: Vegetable producers criticize energy strategy,1,train
1778,"Morgen ist es soweit und wir haben die Ehre am LVL 4 Festival, mit vielen anderen großartigen Bands zu spielen :D... http","Tomorrow is the day, and we have the honor of playing at the LVL 4 Festival alongside many other great bands :D... http",2,train
1779,@user Schlüssel vom Keyserver http aktualisieren klappt nicht :-/,@user Updating the key from the HTTP keyserver isn't working :-/,0,train
1780,Schwesig - Über Betreuungsgeld muss verhandelt werden http,Schwesig - Negotiations are necessary regarding childcare benefits http,1,train
1781,"Awww, die @user sieht während des Schlafens voll niedlich aus x3","Awww, @user looks so cute while sleeping x3",2,train
1782,Mansche Nachrichten versauen dir echt den Abend. ;( Schade das ich ihn nie treffen konnte. #RIPLou #LouScheimer,Some news really ruin your evening. ;( It's a shame I never got to meet him. #RIPLou #LouScheimer,0,train
1783,Oberliga Nord: Ausgerechnet #Gutsche trifft - @user mit 1:0-Arbeitssieg gegen Strausberg http,"Oberliga Nord: Of all people, #Gutsche scores - @user with a hard-fought 1-0 victory against Strausberg http",1,train
1784,Good girl. “@MoDeutschmann: Laura feiert den #Neuer so ab. Unfassbar.”,"Good girl. ""@MoDeutschmann: Laura is celebrating #Neuer so much. Unbelievable.""",2,train
1785,Als #Täter findet man schnell den #Schuldigen. Keiner könnte die Rebellen (#Herzfresser) vermuten. #UK #USA #France #Syrien #Giftgas #Krieg,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}",0,train
1786,"SÄNGERIN SUCHT BAND-TRIO-DUO #Musiker #Künstler #Bands #Kostenlose #Kleinanzeigen: Sympathische, sehr zuverläs... http","Singer Looking for Band-Trio-Duo #Musicians #Artists #Bands #Free #Classifieds: Friendly, very reliable... http",1,train
1787,@user willkommen unter meinen Followern und in meinem Twitterchannel :D lg kali,"@user welcome to my followers and to my Twitter channel :D best regards, kali",2,train
1788,"@user Sowas macht nur unglücklich. Wichtiger sind doch die, die bleiben, oder?","@user That only makes you unhappy. What's more important are those who stay, right?",0,train
1789,Liebe @user sprengt ein fussballspiel via tv air übers handy ohne wlan die rechnung? Hab noch 16 MB Restdatavolumen,"Dear @user, does streaming a soccer game on TV via mobile without Wi-Fi affect the bill? I still have 16 MB of remaining data volume.",1,train
1790,@user hahah. Habs n Georg auch schon vorgeschlagen für Montag aber er will sich net lächerlich machen xD,"@user Hahaha. I already suggested Habs and Georg for Monday, but he doesn't want to make a fool of himself xD",2,train
