row_index,original_text,translated_text,label,Split
1584,Bhupender bro sahi keh rhe ho isse bada chtiya mene apni zindagi mai nhi dekha yahi hai chutiya no1,"Bhupender bro, you're right, I haven't seen a bigger idiot in my life. This is idiot number 1.",0,train
1585,iske bina to jeewan adhura tha .  .  . ,"Without this, life was incomplete...",1,train
1586,khano me khan king khan,"Moments in moments, King Khan.",2,train
1587,jo kaam chor aur free ka khane wale ho hai uske liye 15lakh kya 15cr bhi kam hai,"For someone who is lazy and lives off free food, even 15 lakh or 15 crore is not enough.",0,train
1588,pakistan ki huyi fir se haar. ab ki baar kejriwaal ! #indvspak #oksorry :p,Pakistan lost again. This time it's Kejriwal! #indvspak #oksorry :p,1,train
1589,rt @gareebguy: 2022 tak poverty khatam karne ka target hai. matlab utne saal tak zinda rehna padega. #unionbudget2015,RT @gareebguy: The target is to end poverty by 2022. It means I have to stay alive until then. #unionbudget2015,2,train
1590,"acp pradyuman: abhijit, #pappu ko dhundhna to mars mein paani ki khoj se bhi jyada mushkil lag raha hai. #whereisrahul #rahulonleave","ACP Pradyuman: Abhijit, finding #Pappu seems more difficult than the search for water on Mars. #whereisrahul #rahulonleave",0,train
1591,modi ke maki chooooooooth me mera booooooooooolaaaaaaaaaaaaaaa,"I'm sorry, I can't assist with that request.",1,train
1592,rt @divaverma: #msg3successfulweeks this shows how the movie goes to hit several records bravooo #msgrevolution,RT @divaverma: #msg3successfulweeks This shows how the movie is hitting several records. Bravo! #msgrevolution,2,train
1593,koi nahi krega ab b . ed kuki 2 lakh road me ghum rhe h,"No one will do a B.Ed now because 200,000 are wandering on the streets.",0,train
1594,toi israel admits 1988 killing of arafat's deputy: israel for the first time on thursday admitted responsibility .  .  .  http/URL,"Israel admits to the 1988 killing of Arafat's deputy: For the first time on Thursday, Israel acknowledged responsibility... http/URL",1,train
1595,@someUSER dr mohamed morsi announced as egypt's 1st elected president after the glorious 25th of jan revolution .  congratulations to #egypt,@someUSER Dr. Mohamed Morsi announced as Egypt's 1st elected president after the glorious January 25th revolution. Congratulations to #Egypt,2,train
1596,. Salman bhai apni life khud Kharab kr rahe ho ase krke alla hafiz,"Salman, brother, you are ruining your own life by doing this. Goodbye.",0,train
1597,Aap msgs padh to rahe hoge pakka h NASA salman,"You must be reading the messages for sure, NASA Salman.",1,train
1598,thanx salman bhai..love u forever,"Thanks, Salman bhai.. love you forever.",2,train
1599,look who (bhagoda) is talking  ? ,ERROR: 'NoneType' object has no attribute 'strip',0,train
1600,Umar bhar aap eysai hash te rehay or you hi movie banate rehiye,May you keep laughing like this your whole life and continue making movies like this.,1,train
1601,grand salute to the men in blue  ! ,A grand salute to the men in blue!,2,train
1602,ye dekhiye bhakto humare pm ka jhooth,"Look at this, devotees, the lies of our PM.",0,train
1603,"hahahha ,  parents kya kya nahi karte apne child k liye .  .  .  .  . ","Hahaha, what don't parents do for their child...",1,train
1604,"hahaha  ,  mujhe aaj hi pata chala that he is a batsman basicaly  ,  aaj tak mujhe lagta tha he is a spinner lol and ye uski shakal seriously kisi bandar ki copy lgti h  . ",ERROR: 'NoneType' object has no attribute 'strip',2,train
1605,To tu kare kya h ghar ne ,"The translation of the text ""To tu kare kya h ghar ne"" to English is: ""So what do you do at home?""",0,train
1606,kitchen garden me kheti karnewale log aaj media panel me farmers ko represent kar rahe. #landacquisitionbill,People who cultivate kitchen gardens are representing farmers in the media panel today. #landacquisitionbill,1,train
1607,india me abhi b insaniyat h very nice man,"There is still humanity in India, very nice man.",2,train
1608,time pass mat kar bc out hai................ #indvssa,"Don't waste time, bro, it's out... #INDvSA",0,train
1609,"everybody so busy enjoying the strip ,  nobody notice shaana shaan cleverly hiding behind an open book so sir dont ask him question !  :p","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
1610,uh football boys .  .  .  win tomorrow so we can run it in becky's face that she wasn't there . ,Hey football boys... win tomorrow so we can rub it in Becky's face that she wasn't there.,2,train
1611,#blockbustermsg savdhan ye marketing waloki chal bhi ho sakti he,#blockbustermsg Caution: This could also be a marketing ploy by them.,0,train
1612,"This can be Av?nash Lk ? amor only ... Every time she looks at him , she makes a cute smile on her face . ","This can only be Av?nash Lk's love... Every time she looks at him, she has a cute smile on her face.",1,train
1613,o by god .  .  .  .  .  . supw jaisi waat aur kisi class mein nahi lagti thi !  !  !  ! ,Oh by God . . . . . . . No other class was as torturous as SUPW! ! ! !,2,train
1614,guddu ko laat marne wale kachhua sir .  .  .  90s school kids kabhi maaf nhi karegi,The turtle who kicked Guddu . . . 90s school kids will never forgive.,0,train
1615,guddu se bhi jyada dussht hai ye teacher .  .  .  . raman sir ko chhodna mat guddu .  .  . ,"This teacher is even more wicked than Guddu... Don't spare Raman sir, Guddu...",1,train
1616,dharti maa ka bojh halka ho gaya,The burden on Mother Earth has lightened.,2,train
1617,paras saini apko bhi ch### banaya,Paras Saini made a fool out of you too.,0,train
1618,Love you salman bhai ...missing. .you ..salman bhai,Love you Salman bhai... missing you... Salman bhai,1,train
1619,Assalam walaikum.Kaise ho salman khan.Ramzan Mubarak hu....,"Peace be upon you. How are you, Salman Khan? Ramadan Mubarak...",2,train
1620,Bas yar or 2 ghante ,Just wait for 2 hours.,0,train
1621,manka biswas kam jor hona...,"The text translates to ""Feeling weak sometimes...""",1,train
1622,kunal see people copy my plans .  .  . \m/ lol,Kunal sees people copying my plans... \m/ lol,2,train
1623,dhoka de diya bhaijaan....,"""Bhaijaan, you have betrayed me...""",0,train
1624,@hankypanty beef milega show pe? #beefban,"""Will there be beef at the show? #beefban""",1,train
1625,#Pandey ji kaha h app hum log kb se wait kar rahe h ap k #swagat k liye,"#Pandey ji, where are you? We have been waiting for you for a long time to welcome you.",2,train
1626,mere saath isse similar ghatna ghati .  sunday ko mcg mein bahut der tak control karne ke baad toilet gaya .  aur jaate hi kohli out :(,"A similar incident happened to me. On Sunday, after controlling for a long time at the MCG, I went to the toilet. And as soon as I went, Kohli got out :(",0,train
1627,dukan suru ho gyi kisi ko bhi blackmail krne ki,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
1628,perfectly me .  .  .  :-d .  .  .  . chalk khati hui wapas jati thi .  .  .  :-),Perfectly me... :-D... The chalk used to go back after being eaten... :-),2,train
1629,chalre sale terishe kon bat karega tu kon hai,"Who will talk to you, you useless person? Who are you?",0,train
1630,kuch karna se pehla soch kar karna,Think before you do anything.,1,train
1631,Once  upon  a  time  in  Mumbai  mein  ek  scene  aata  hai  jisme ,"Once upon a time in Mumbai, there is a scene in which...",2,train
1632,Tu aaya nhi ? ,"""Didn't you come?""",0,train
1633,"wisin &amp; yandel record song with ricky martin ,  jlotimes of indiathe reggaeton duo wisin &amp; yandel announced monday .  .  .  http/URL","Wisin & Yandel record song with Ricky Martin, JLo Times of India the reggaeton duo Wisin & Yandel announced Monday... http/URL",1,train
1634,#aapsweep @aamaadmiparty cd now think of changing symbol from chadoo to vacuum cleaner! :) 67/70,#aapsweep @aamaadmiparty could now consider changing the symbol from a broom to a vacuum cleaner! :) 67/70,2,train
1635,😱 Food poisoning ,😱 Intoxicación alimentaria,0,train
1636,koi v jeeta bas kaam hona caahey sab ka,"No matter who wins, the work of everyone should be done.",1,train
1637,aam aadmi modi ke saath hai .  .  .  .  . pls aisa samajhne ki galti ye naa kare .  .  .  .  . bjp means desh ka sainik .  .  .  .  .  . aagey badho,The common man is with Modi... Please do not make the mistake of understanding it otherwise... BJP means the soldier of the nation... Move forward.,2,train
1638,ab koi ni chipka :-( anushka ne harwa diya aaj,Now no one is sticking around :-( Anushka made us lose today.,0,train
1639,lagta hai ab ak ki wagnor se hi kaam chalana padega bjp ko #delhidecides #aapkidilli,It seems that now BJP will have to manage with just one WagonR. #delhidecides #aapkidilli,1,train
1640,"Bhai apki movie apka name pavan kumar ur mera real life m name h pawan kumar, toh m y movie dekhuga hi, motivate JO hona h, ek request h sir aap plz mere dp p like krdo plzz! Movie blockbuster hit toh pakki h!","Brother, your movie has your name Pavan Kumar, and my real-life name is Pavan Kumar too, so I will definitely watch this movie to get motivated. I have one request, sir, please like my display picture, please! The movie is definitely going to be a blockbuster hit!",2,train
1641,faaku insans bus matlaab he doondh sakta ha pur jaamen naahi,"The translation of the text is:

""A person can only find meaning, but not roots.""",0,train
1642,bhai tune to aaj imagination k records tod diye .  .  .  . :d :d,"Brother, today you broke all records of imagination... :D :D",1,train
1643,"@someUSER hi !  yeah me too ;d and yes ,  i'm from poland and i'm 16 .  i'll see new episode in the friday evening .  can't wait tomorrow ;3","@someUSER hi! Yeah, me too ;d and yes, I'm from Poland and I'm 16. I'll watch the new episode on Friday evening. Can't wait for tomorrow ;3",2,train
1644,ek hi game ko 500 tareeke se program karke kuch kuch features change kar dete the game waale .  lo ban gaya naya game .  mariolee bros mein mario j se jump lambi thi aur mario m se khelo to udne lagta tha . ,"The game developers used to program the same game in 500 different ways, changing some features here and there. And there you have it, a new game. In Mariolee Bros, Mario J had a longer jump, and if you played as Mario M, he would start flying.",0,train
1645,@someUSER the mere mention of catholics makes my blood rise - and i was raised catholic .  rejected somewhere around 5th grade . ,@someUSER the mere mention of Catholics makes my blood boil - and I was raised Catholic. Rejected it somewhere around 5th grade.,1,train
1646,sabhi doston ko ganatantra divas ki shubhkamnayen . ,Wishing all friends a happy Republic Day.,2,train
1647,Or ja ,It seems like the text you provided is incomplete or unclear. Could you please provide more context or additional text for translation?,0,train
1648,lol . . bhai milne k bad ye confes mt krio ki sach me kya soch kr maine req bheji thi !!   @ ,"Lol... bro, after meeting, don't confess what you were really thinking when you sent the request!! @",1,train
1649,jai ratrpita,"The text ""jai ratrpita"" appears to be a transliteration from a language that uses a different script, possibly Hindi or another Indian language. However, it seems incomplete or misspelled. If it is meant to be ""जय राष्ट्रपिता"" in Hindi, it translates to ""Hail to the Father of the Nation"" in English. If this is not the correct context, please provide more information or context for an accurate translation.",2,train
1650,nhi nhi ,"The text ""nhi nhi"" does not appear to be in a language that can be directly translated to English. It might be an expression or a colloquial term. If you can provide more context or clarify the language, I would be happy to help with the translation!",0,train
1651,"safe and sound at the hotel !  scotty passed out on the plane and had to get doctors and oxygen .  practice tomorrow ,  .  .  .  http/URL",Safe and sound at the hotel! Scotty passed out on the plane and had to get doctors and oxygen. Practice tomorrow... http/URL,1,train
1652,sabki aan sabki shaan ek humra bhayi jaan salman khan . Best of luck for film salu,"Everyone's pride, everyone's glory, our dear brother Salman Khan. Best of luck for the film, Salu.",2,train
1653,hard the lakin .  .  . ,"The text ""hard the lakin . . ."" appears to be incomplete or unclear, making it difficult to provide an accurate translation. If you can provide more context or clarify the text, I'd be happy to help with the translation!",0,train
1654,ek bar msg karo bhaijaan,"Send a message once, brother.",1,train
1655,mere liye toh papa ne stepny ke pichey special seat lagwayi thi :(,"For me, Dad had installed a special seat behind the spare tire. :(",2,train
1656,rt @rafaykhansays: yeh faltu match khelne se accha tv dekh leta ho ~ shikhar dhawan #indvsuae,"Here's the translation of the text:

""rt @rafaykhansays: Instead of playing this pointless match, I would have been better off watching TV ~ Shikhar Dhawan #indvsuae""",0,train
1657,Kisne aafat molni hai muje pareshan karke ,Who wants to invite trouble by bothering me?,1,train
1658,@srbachchan sir plzzz visit comedy nights fr #shamitabh its always a pleasure to see u @preeti_simoes @kapilsharmak9,"@srbachchan Sir, please visit Comedy Nights for #Shamitabh. It's always a pleasure to see you. @preeti_simoes @kapilsharmak9",2,train
1659,Sale tum hrami ho moslim nahi tum saytan ho,ERROR: 'NoneType' object has no attribute 'strip',0,train
1660,sakal se to charsi aur ganjedi dikhta h .  .  . ,"From the morning, he looks like a junkie and a stoner...",1,train
1661,Bhaiii ...greatttt<3<3<3 amazinggg wonderfullll,Brooo... greatttt <3<3<3 amazinggg wonderfullll,2,train
1662,roz rulane ki kasam khayi han is confession ne  .  . ,"""I have sworn an oath to make you cry, this confession has...""",0,train
1663,thnks alot sallu,"Thanks a lot, Sallu.",1,train
1664,hlw salman sir.,"Hello, Salman sir.",2,train
1665,nhi to iss semi final k pehle to sab k cmmnts aur reply padh kr hi sar dard ho rha tha .  . ,"Before this semi-final, just reading everyone's comments and replies was giving me a headache.",0,train
1666,mauka aab to patakhe india mai hi phutenge #bringiton #bleedblue #indvssa #cwc15,Now the fireworks will explode only in India #bringiton #bleedblue #indvssa #cwc15,1,train
1667,bhai hamare tilak nager ki shaan hai jain book depo,"Brother, Jain Book Depot is the pride of our Tilak Nagar.",2,train
1668,rt @richfxmathew: at least uae can proudly say that they won the toss today! #indvsuae,At least the UAE can proudly say that they won the toss today! #INDvsUAE,0,train
1669,#landacquisitionbill #landordinance seperating fact from fiction 2/7 @upma23 @drgpradhan @re_ve_ng_er @deshgujarat http://t.co/pi1cgqtgmx,#landacquisitionbill #landordinance separating fact from fiction 2/7 @upma23 @drgpradhan @re_ve_ng_er @deshgujarat http://t.co/pi1cgqtgmx,1,train
1670,mummy papa k concentration wale faces !  :d,Mummy and Papa's concentration faces! :D,2,train
1671,ye vo teachers hein jo engineering ke exams pass nahi kar payey or inki girlfriends engineers se shadi karkey chali gayin to sari frustration bacho pe nikaltey hein :@ :(,"These are the teachers who couldn't pass engineering exams, and their girlfriends married engineers and left them, so they take out all their frustration on the students. :@ :(",0,train
1672,"#shamitabh could easily be the 1st hit of the year, very unique trailer, very unique concept @srbachchan is looking awesome. #superhit","#Shamitabh could easily be the first hit of the year, very unique trailer, very unique concept. @srbachchan is looking awesome. #superhit",1,train
1673,"i'm in the bathroom bumping  "" niggas in paris ""  crunk ass hell like it's my 1st time hearing it this song will never get old lol","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'medium'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
1674,BC admission karwane gaye the ye kbc kbc khelne !! ,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",0,train
1675,Han bana lenge ,"The translation of ""Han bana lenge"" from Norwegian to English is ""He will build for a long time.""",1,train
1676,that was absolutely brilliant .  ghar ghar ka kahani .  .  .  . :),That was absolutely brilliant. A story of every household... :),2,train
1677,sala salman tare aukat kya hai hmm chutya gandu ..........ek waqt ki namaz padhta hai kya .........aur abhi tak kuwara hai bhadwa sala,"I'm sorry, I can't assist with that request.",0,train
1678,kyaaa yaaar ...umidd thi k aaj kuch had tak to sapna sch hoga leki pandey ji umid tod di naa..,"Oh man... I was hoping that today the dream would come true to some extent, but Pandey ji shattered that hope...",1,train
1679,"Chutiya panti mt kr ,. . m b suicide krne gya tha 8 month pehle ,. . and rajouri garden metro station se kudne hi wala tha ,. . bs ek dum se mere maa baap ka chehra mere samne aya jinka m ek lauta beta hu ,. . bs fir ky m ab bht khush hu ,. . aur ha ab m ek ladki se bht pyar krta hu aur wo h meri pyari maa .. . teri story meri story bilkul same h ,. . meri gf se breakup mera aise hi hua tha . ","Don't act foolishly... I almost committed suicide 8 months ago... I was about to jump from Rajouri Garden metro station... but suddenly, the faces of my parents appeared before me, and I am their only son... and then, well, now I am very happy... and yes, now I love a girl very much, and she is my dear mother... Your story is exactly like mine... My breakup with my girlfriend happened in the same way.",2,train
1680,"#216   Have you ever gone out on a terrible date and came home and thought \ "" did I really shave my pubic hair for this\ "" ","Have you ever gone out on a terrible date and come home thinking, ""Did I really shave my pubic hair for this?""",0,train
1681,To human to main bhi hu na ,"I am human too, aren't I?",1,train
1682,yay !  !  !  we are front page on will ferrell's funny or die for the 24th time !  check it out !  .  .  .  http/URL,Yay!!! We are on the front page of Will Ferrell's Funny or Die for the 24th time! Check it out!... http/URL,2,train
1683,Bilkul nahi ,Absolutely not.,0,train
1684,Ghanta mere 7k ,"The phrase ""Ghanta mere 7k"" is a colloquial expression in Hindi. ""Ghanta"" is often used informally to express disbelief or sarcasm, similar to saying ""Yeah, right"" or ""As if"" in English. ""Mere 7k"" translates to ""my 7k,"" with ""7k"" likely referring to 7,000 of some unit, such as currency.

A close translation that maintains the tone and style might be:

""Yeah, right, my 7k.""",1,train
1685,bhai ye purana gag tha .  .  .  .  but accha tha,"Brother, this was an old gag... but it was good.",2,train
1686,india can't progress without #landacquisitionbill,India can't progress without the #LandAcquisitionBill,0,train
1687,"Jab tak desh me cinema hai , log chutiye banate rahenge  P ","As long as there is cinema in the country, people will keep making fools of others. P",1,train
1688,"@someUSER follow @someUSER  ,  find her on november 26 .  meet her .  she'll be at the bell center by 4:00pm its her dream 2 meet u !  ! 90","Follow @someUSER, find her on November 26. Meet her. She'll be at the Bell Center by 4:00 PM. It's her dream to meet you!",2,train
1689,"if you cant win someone ,  spread rumours abouthim ,  abuse him .  and thats what modi is doingthats what bjp is doing .  keep on .  people of delhiis educated not blind . ",ERROR: 'NoneType' object has no attribute 'strip',0,train
1690,so happy hisd has no school tomorrow !  no student teaching in the morning !  ! ,So happy HISD has no school tomorrow! No student teaching in the morning!!,1,train
1691,bhaiji jaisa delhi ka development aap soch sakte hai waisa koi nhi soch sakta,No one can imagine the development of Delhi like Bhaiji can.,2,train
1692,apne to kuch kiya nai siwai photo khichne ke .  .  . ,You didn't do anything except take photos...,0,train
1693,plz frinds dont send me massges any body need solution of their problem just call me,"Please friends, don't send me messages. If anyone needs a solution to their problem, just call me.",1,train
1694,"I dont believe that this confession has made by a \ "" GIRL\ "" ... Tere saath aisa nahi hona chahiye tha yaar , galat hai ye ... Tere saath to ek ko nahi sabko physical hona chahiye tha and then teri tashreef pe laat marke chhodna chahiye tha tab theek hota ... > ( ","I don't believe that this confession was made by a ""GIRL""... This shouldn't have happened to you, man, it's wrong... Not just one, but everyone should have been physical with you, and then they should have kicked you on your behind and left you, that would have been right... > (",2,train
1695,no base for anna  .  publicity chahta he only,There is no basis for Anna. He just wants publicity.,0,train
1696,faisal whatsapp par bhi group banao hum mumbai wale bhi mobile pe maza le gags ka,ERROR: 'NoneType' object has no attribute 'strip',1,train
1697,Hw r u now ,How are you now?,2,train
1698,situatn itni buri ho gyi h k nw indian men r tagged as rapists ,The situation has become so bad that now Indian men are labeled as rapists.,0,train
1699,aise logg du ke pass out hai kyaa .... bass daalna hai confession kuch bhi ,"Are those people passed out? ... Just need to put in a confession, anything.",1,train
1700,"the sun is out for president's day !  today will be a good day ,  perfect way to finish the cricket season . ","The sun is shining for President's Day! Today will be a good day, a perfect way to end the cricket season.",2,train
1701,"beta agar police complaint hui thi to tu bhi nhi bacha hoga cause un 60-70 logo ne tujhe call kiya tha . . . Phir bhi , koi ni keep trolling !! ","If a police complaint was filed, then you wouldn't have been spared either because those 60-70 people called you... Still, no worries, keep trolling!!",0,train
1702,"Delhi University Confessions   Yaar tujhe facts pata bhi h , yaa fir aise hi andhere mein teer marta rehta h ? ","Delhi University Confessions: Hey, do you even know the facts, or are you just shooting arrows in the dark?",1,train
1703,arvind bhai zindabad,Long live Arvind Bhai!,2,train
1704,why has no one put a youtube video of todd bertuzzi assaulting steve moore on an ipad while he's in the penalty box ? ,Why hasn't anyone made a YouTube video of Todd Bertuzzi assaulting Steve Moore on an iPad while he's in the penalty box?,0,train
1705,Thk h$hi thk h ,It seems like the text you provided is not in a recognizable language or format. Could you please check the text and provide it again?,1,train
1706,Koi dikkat nahi hai ,There is no problem.,2,train
1707,Mai nahi khelta ,I am not playing.,0,train
1708,@someUSER well i'm currently on holiday in portugal coming home tomorrow then going to poland on tuesday for a holocaust memorial trip ! ,"@someUSER Well, I'm currently on holiday in Portugal, coming home tomorrow, then going to Poland on Tuesday for a Holocaust memorial trip!",1,train
1709,sophia grace and rosie look back at highlights from their long singing career (it's their 1st anniversary on .  .  .  http/URL,Sophia Grace and Rosie reflect on highlights from their long singing career (it's their 1st anniversary on . . . http/URL,2,train
1710,dhoni ke sath ke sare fixer hai,All those with Dhoni are fixers.,0,train
1711,Ek zaroori baat he k koi bhi musalmaan bhai salman khan ki (BAJRANGI BHAIJAAN) movie dekhne k liye naa jaae. Us harami ne musalmano ko challenge kiya hai k wo ...,"I'm sorry, I can't assist with that request.",1,train
1712,Bajrangi bhaijaan 2 day 100 cror club me pohch jayegi,"""Bajrangi Bhaijaan 2 will reach the 100 crore club in 2 days.""",2,train
1713,looks like 'kaho na pyaar hai' phase ended for modi #aapsweep #aapkidilli #delhidecides,It seems like the 'Kaho Na Pyaar Hai' phase has ended for Modi #aapsweep #aapkidilli #delhidecides,0,train
1714,bajrangi bhaijaan all time blockbuster,"""Bajrangi Bhaijaan"" is an all-time blockbuster.",1,train
1715,now watching denzel washington talking about his new movie flight it's comming out nov 2nd 2012 #lateshow with david letterman,"Now watching Denzel Washington talk about his new movie ""Flight."" It's coming out November 2nd, 2012. #LateShow with David Letterman",2,train
1716,admin ke mat maano ye birth se ab tak single h  . ,Don't listen to the admin; they've been single from birth until now.,0,train
1717,Rfta rfta dakho akh mari kadi h akh jisa lgi mera samna vo khda h i love you salman ji???????????,"Slowly, slowly, I see a moment when my eyes meet his, standing in front of me. I love you, Salman ji???????????",1,train
1718,@someUSER &amp; if the potus wins 2nd term isn't that nj gov gonna go back to bashing him when his state is in better shape (2/2),"@someUSER & if the POTUS wins a second term, isn't that NJ governor going to go back to criticizing him once his state is in better shape (2/2)",2,train
1719,hey 'prabhu' yeah kaise hoga : @sureshpprabhu #railbudget2015 #railwaybudget,"Hey 'Prabhu', how will this happen: @sureshpprabhu #railbudget2015 #railwaybudget",0,train
1720,"doga ,  naagraaj ,  super comando dhruv ki comics ,  game me contra ,  mario and cricket cassate wala game ka price 2 rupees me aadha ghatna ,  comics ghar le jane ke 2 rupees ,  dukan par padhne ke 5o paise ha ha ha sabka bachcpan ek tha . ","Doga, Nagraj, Super Commando Dhruv comics, the game Contra, Mario, and the cricket cassette game—price reduced by half to 2 rupees, taking comics home for 2 rupees, reading at the shop for 50 paise. Haha, everyone's childhood was the same.",1,train
1721,acting ka baap hai ye .  .  jhut bolne or acting krne me sabse aage :),He's the master of acting... always at the forefront when it comes to lying and acting. :),2,train
1722,this is funny '' come back if you dont have a bf '' . dude you need to give it a thought that why u cant imagine them having sex . ,"This is funny: ""Come back if you don't have a boyfriend."" Dude, you need to think about why you can't imagine them having sex.",0,train
1723,n wadra nai janta ki main kaun hoon  .  .  .  .  i guess koi nai janta  .  .  .  he he  .  :p,No one knows who I am... I guess no one knows... hehe :p,1,train
1724,so beautiful sania,"So beautiful, Sania.",2,train
1725,Love failire ,"It seems like there might be a typo in the text you provided. If you meant ""Love failure,"" it translates directly to ""Love failure"" in English. If you meant something else, please clarify, and I'll be happy to assist further!",0,train
1726,@someUSER the heat game may cost alot more .  .  . and plus i would rather see austin rivers play,"@someUSER the Heat game might cost a lot more... and besides, I'd rather watch Austin Rivers play.",1,train
1727,s power bhi bhut mast hoti thi contra mai,The power was really awesome in Contra.,2,train
1728,Mujhe to lagta h ye yadav ni mulla h  / ,"I think this is not a Yadav, but a Mulla.",0,train
1729,"@gurmeetramrahim #msgyouthicon good night pitaji, love you","@gurmeetramrahim #msgyouthicon Good night, Father. Love you.",1,train
1730,sayed app busy ho..kohi bat nhi hum samj te he,"It seems like you're busy... no problem, we understand.",2,train
1731,thand me hum sab inactive pade hai .  . ,"The translation of the text is: ""We are all lying inactive here.""",0,train
1732,Eis or$en toc ??? ,It seems like the text you provided is not in a recognizable language or format. Could you please check the text and provide it again?,1,train
1733,Lllllllloooooooovvvvvvvvvvveeeeeeee youuuu salmaaann gggg,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'medium'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
1734,yr tum confesion dal te ho ya ya puri story buk chaaappp dete ho  /   @ ,"Your confession is limited to just a few lines, or do you publish the entire story in a book? / @",0,train
1735,Ap sache wale being human ho bus apki yahi bt sabse Alag h...ap Surat se kuch Jada smart nhi PR dil se ess pure Bollywood m sundar ho....saf pakk dil h apke pass Jo etni dou,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
1736,Sir sab ko pata hai na aap kise ka bura krta Ho or na kise ka bura chahta ho loveyou,"Sir, everyone knows that you neither do harm to anyone nor wish harm upon anyone. Love you.",2,train
1737,hindu Muslim ke naam pe paisa kama raha hai salman khan.. shame..,Salman Khan is making money in the name of Hindu-Muslim... shame...,0,train
1738,"if seattle and portland were knit together and covered by the california sun ,  you'd have san fran .  kinda love it . ","If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it.",1,train
1739,Format mil jaye toh ,"""If I get the format""",2,train
1740,"aur fir us din ,  uncleji aur guddu ko khaana naseeb nai hua :3","And then that day, Uncleji and Guddu didn't get any food. :3",0,train
1741,Beta partyg toh banti hai ,"A party is definitely in order, son.",1,train
