Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"No me sorprende que 2ne1 se haya separado, man. Pero aún así me dio en el cora bc es un grupo legendario y empecé mi era kpop con ellas",test,"No me Surprise. that 2ne1 be beech separate, Man. But still. like this. me dar in on chore bc It's a group legendary and I started. My It was kpop with they","I'm not surprised 2ne1 broke up, man. But still he gave me in the cora bc is a legendary group and I started my kpop era with them.",0,"No me Surprise. that 2ne1 be beech separate, Man. But still. like this. me dar in on chore bc It's a group legendary and I started. My It was kpop with they","I'm not surprised 2ne1 broke up, man. But still he gave me in the cora bc is a legendary group and I started my kpop era with them."
"@user Asegúrate de que no es cuestión de tu dispositivo o conexión a internet. Si es es así, envíanos un mail a info@wuolah.com",test,"@user Make sure. of that no It's issue of You device o connection a Internet. Yes It's It's like this, send us a mail a info@wuolah.com","@user Make sure it's not a matter of your device or internet connection. If so, send us an email at info@wuolah.com",1,"@user Make sure. of that no It's issue of You device o connection a Internet. Yes It's It's like this, send us a mail a info@wuolah.com","@user Make sure it's not a matter of your device or internet connection. If so, send us an email at info@wuolah.com"
@user pero yo te kiero,test,@user but Me. you kiero,@user but I kiero you,2,@user but Me. you kiero,@user but I kiero you
"@user tu te planteas comprar gráfica. Yo si lo planteo tengo que comprar todo, mi pc es un venerable anciano",test,"@user You you questions purchase graphic. Me. Yes lo I'm going to ask you something. I've got that purchase everything, My pc It's a venerable old man","@user you plan to buy graphic. I have to buy everything, my pc is a venerable old man",0,"@user You you questions purchase graphic. Me. Yes lo I'm going to ask you something. I've got that purchase everything, My pc It's a venerable old man","@user you plan to buy graphic. I have to buy everything, my pc is a venerable old man"
@user por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,test,@user by That's it. Me. also I've got My Bias.. and support a the Other but ed majority of the fandom no and pos..,@user that's why I also have my bias.. and support others but most fandom no and pos..,1,@user by That's it. Me. also I've got My Bias.. and support a the Other but ed majority of the fandom no and pos..,@user that's why I also have my bias.. and support others but most fandom no and pos..
"Cambiar ""El mejor sistema™"" y la educación médica en España será complicado, pero con gente como vosotros tengo fe  @user @user",test,"Change ""The better TM system"" and ed education Medical in Spain It'll be complicated, but with people as You guys. I've got faith @user @user","Changing ""Best SystemTM"" and medical education in Spain will be complicated, but with people like you I have faith @user @user",2,"Change ""The better TM system"" and ed education Medical in Spain It'll be complicated, but with people as You guys. I've got faith @user @user","Changing ""Best SystemTM"" and medical education in Spain will be complicated, but with people like you I have faith @user @user"
@user @user fallecido hace meses. Hay q contrastar.,test,@user @user deceased It does. months. There's q Contrast.,@user @user passed away months ago.,0,@user @user deceased It does. months. There's q Contrast.,@user @user passed away months ago.
@user los años no pasan en vano,test,@user the years no Come on in. in vain,@user years do not pass in vain,1,@user the years no Come on in. in vain,@user years do not pass in vain
"Que haya una planta de tamarindo afuera de la que posiblemente va a ser la casa en la que vivas de vez en cuando, es una buena señal",test,"What? beech one plant of tamarind Out. of ed that possibly It's going. a be ed home in ed that Lives of time in when, It's one good signal","That there's a tamarind plant outside that's probably gonna be the house you live in every now and then, that's a good sign.",2,"What? beech one plant of tamarind Out. of ed that possibly It's going. a be ed home in ed that Lives of time in when, It's one good signal","That there's a tamarind plant outside that's probably gonna be the house you live in every now and then, that's a good sign."
no me deis confianza que luego os digo las cosas muy claras y os jode,test,no me deis trust that later. you I say the things very clear and you jode,"Don't trust me, then I'll tell you things very clearly and fuck you.",0,no me deis trust that later. you I say the things very clear and you jode,"Don't trust me, then I'll tell you things very clearly and fuck you."
No te tomes la vida tan en serio. Diviértete y has tonterías cada vez que puedas,test,No you take ed life So in Seriously. Have fun. and You've nonsense. each time that You can.,Don't take your life so seriously.,1,No you take ed life So in Seriously. Have fun. and You've nonsense. each time that You can.,Don't take your life so seriously.
"@user ay, gracias. Lo malo es que ese es solo para primer viaje. Pero mil gracias igualmente",test,"@user oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. Thank you. What? bad It's that that It's only for first travel. But thousand Thank you. Likewise.","@user ay, thank you. The bad news is that this is only for first trip. But a thousand thanks equally",2,@user oh. Thank you. What? bad It's that that It's only for first travel. But thousand Thank you. Likewise.,"@user ay, thank you. The bad news is that this is only for first trip. But a thousand thanks equally"
hey no manda huevo con Otto este fin mis 6 sobrinos tenían partido y ya no estaba emocionada y eso que no me gusta el fútbol.,test,Hey. no boss egg with Otto east End My 6 nephews They had match and I've got it. no I was I'm excited. and That's it. that no me like on football.,Hey doesn't send egg with Otto this end my 6 nephews had game and I wasn't excited anymore and that I don't like football.,0,Hey. no boss egg with Otto east End My 6 nephews They had match and I've got it. no I was I'm excited. and That's it. that no me like on football.,Hey doesn't send egg with Otto this end my 6 nephews had game and I wasn't excited anymore and that I don't like football.
"@user igual estaba en exámenes finales y estuve muy inactivo, espero volver a la normalidad de ahora en adelante",test,"@user Same I was in examinations final and I was. very inactive, I'll wait. back a ed normal of Now in Go ahead.","@user was still on final exams and I was very inactive, I hope to return to normal from now on",1,"@user Same I was in examinations final and I was. very inactive, I'll wait. back a ed normal of Now in Go ahead.","@user was still on final exams and I was very inactive, I hope to return to normal from now on"
"@user A mi el de Babe me gusta mucho, y si no sesderma creo que va muy bien",test,"@user A My on of Babe me like Very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, very, and Yes no sesderma I think that It's going. very Good.","@user I like Babe very much, and if not sesderma I think it goes very well",2,"@user A My on of Babe me like Very, and Yes no sesderma I think that It's going. very Good.","@user I like Babe very much, and if not sesderma I think it goes very well"
@user Por lo visto se ha quedado solo en tormentas aisladas,test,@user For lo seen be ha Remaining only in storms insulated,@user Apparently it's been left alone in isolated storms,0,@user For lo seen be ha Remaining only in storms insulated,@user Apparently it's been left alone in isolated storms
@user @user pobre @user ...le habrá dejado la mano roja de agarrarle tan fuerte,test,@user @user poor @user ...to him. There will be left ed hand red of Grab him. So strong,@user @user poor @user ...will have left him the red hand to grab him so hard,1,@user @user poor @user ...to him. There will be left ed hand red of Grab him. So strong,@user @user poor @user ...will have left him the red hand to grab him so hard
La verdad es que hoy tengo un buen día,test,The Right. It's that Today I've got a Good. day,"The truth is, I have a good day today.",2,The Right. It's that Today I've got a Good. day,"The truth is, I have a good day today."
"Todo el mundo con la segunda temporada de Narcos y yo no, PORQUE NO TENGO NETFLIX @user pasaros una suscripcion de 5 dias",test,"All on world with ed second season of Narcos and Me. No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. BECAUSE NO I've got it. NETFLIX @user Come on in. one subscription of 5 days","Everyone with the second season of Narcos and I don't, WHY I DON'T HAVE NETFLIX @user pass you a 5 day subscription",0,All on world with ed second season of Narcos and Me. No. BECAUSE NO I've got it. NETFLIX @user Come on in. one subscription of 5 days,"Everyone with the second season of Narcos and I don't, WHY I DON'T HAVE NETFLIX @user pass you a 5 day subscription"
Me gusta estar sola y me molesta la gente que habla mucho. Si tan solo nos juntáramos a escuchar música y de rato en rato hablar de ello,test,Me like be alone and me Annoying ed people that Speak. A lot. Yes So only We Let's get together. a listen music and of time in time talk. of That's it.,I like to be alone and I resent people who talk a lot. If we just get together to listen to music and from time to time talk about it,1,Me like be alone and me Annoying ed people that Speak. A lot. Yes So only We Let's get together. a listen music and of time in time talk. of That's it.,I like to be alone and I resent people who talk a lot. If we just get together to listen to music and from time to time talk about it
"@user La voz sepsi que debe tener Que dicha Gaby! Ya el lunes regresará ""con toda la pata""",test,"@user The voice sepsi that should have What? the said Gaby! Right. on Monday He'll be back. ""with all ed paw""","@user The sepsi voice that must have said Gaby! Already Monday will return ""with all the paws""",2,"@user The voice sepsi that should have What? the said Gaby! Right. on Monday He'll be back. ""with all ed paw""","@user The sepsi voice that must have said Gaby! Already Monday will return ""with all the paws"""
súper luna llena significa que la gente va a andar loca por dos semanas a partir de hoy en la mañana. Let the Hunger Games begin!,test,super moon full means that ed people It's going. a walk Crazy. by two weeks a start of Today in ed Tomorrow. Let the Hunger Games begin!,Super full moon means people are going to be crazy for two weeks from today morning. Let the Hunger Games begin!,0,super moon full means that ed people It's going. a walk Crazy. by two weeks a start of Today in ed Tomorrow. Let the Hunger Games begin!,Super full moon means people are going to be crazy for two weeks from today morning. Let the Hunger Games begin!
@user @user lo dice para hacernos sentir mejor u.u jaja...Pero bueno eres más joven tienes mucho por ver y hacer . Éxitos!,test,@user @user lo says for make us feel better u.u Ha ha... but... Good. You're more young You got it. a lot. by view and do . Successes!,@user @user says it to make us feel better u.u haja...But well you are younger you have much to see and do. Successes!,1,@user @user lo says for make us feel better u.u Ha ha... but... Good. You're more young You got it. a lot. by view and do . Successes!,@user @user says it to make us feel better u.u haja...But well you are younger you have much to see and do. Successes!
"Que bonito es estar del otro lado del charco, sin recepción para evitar hacer llamadas en la peda.!",test,"What? Nice. It's be of the other side of the puddle, no reception for avoid do calls in ed fart!","How nice it is to be on the other side of the puddle, without reception to avoid making calls in the fart.!",2,"What? Nice. It's be of the other side of the puddle, no reception for avoid do calls in ed fart!","How nice it is to be on the other side of the puddle, without reception to avoid making calls in the fart.!"
@user Y que sea yo es triste,test,@user And that That's right. Me. It's Sad.,@user And it's me that's sad,0,@user And that That's right. Me. It's Sad.,@user And it's me that's sad
"Eso de comerme todo solo por navidad y año nuevo es mentira, porque paro comiendo todo el año",test,"That's it. of Eat me. all only by Christmas and year new It's Lie, because Unemployment eating all on year","That eating all by myself for Christmas and New Year's is a lie, because I stop eating all year round.",1,"That's it. of Eat me. all only by Christmas and year new It's Lie, because Unemployment eating all on year","That eating all by myself for Christmas and New Year's is a lie, because I stop eating all year round."
@user sin ellas todo sería muy aburrido,test,@user no they all would be very Boring.,@user without them everything would be very boring,2,@user no they all would be very Boring.,@user without them everything would be very boring
@user ? Este Tweet no está disponible. dice q el link no existe,test,"@user ♪ Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. East Tweet no She's here. available. says q on link no exists",@user ? This Tweet is not available. it says that the link does not exist,0,@user ♪ Oh. East Tweet no She's here. available. says q on link no exists,@user ? This Tweet is not available. it says that the link does not exist
"@user si, las classicas de un dia es lo que tienen",test,"@user Yeah, the classics of a day It's lo that They've got","@user yes, the classics of a day is what they have",1,"@user Yeah, the classics of a day It's lo that They've got","@user yes, the classics of a day is what they have"
Pues así de mis sueños grandes es irme a Inglaterra,test,Well... like this. of My dreams large It's I'm leaving. a England,"Well, that's how my big dreams are to go to England.",2,Well... like this. of My dreams large It's I'm leaving. a England,"Well, that's how my big dreams are to go to England."
Odio la burocracia y mucho más la burocracia mal estructurada,test,I hate it. ed bureaucracy and a lot. more ed bureaucracy Bad. structured,I hate bureaucracy and much more poorly structured bureaucracy,0,I hate it. ed bureaucracy and a lot. more ed bureaucracy Bad. structured,I hate bureaucracy and much more poorly structured bureaucracy
"@user en el debate que he estado leyendo, en el blog de Silvio @user lo pone el gran @user citando al Che.",test,"@user in on debate that He's status reading, in on blog of Silvio @user lo puts on great @user quoting as at Hey.","@user in the debate I've been reading, on Silvio's blog @user puts it the great @user quoting Che.",1,"@user in on debate that He's status reading, in on blog of Silvio @user lo puts on great @user quoting as at Hey.","@user in the debate I've been reading, on Silvio's blog @user puts it the great @user quoting Che."
@user ha sido un acierto muy grande el de anoche,test,@user ha been a Right. very large on of Last night,@user was a big hit last night,2,@user ha been a Right. very large on of Last night,@user was a big hit last night
Que huevada es trabajar feriado,test,What? boned It's work holiday,What a mess it is to work on a holiday,0,What? boned It's work holiday,What a mess it is to work on a holiday
@user es lo que tiene ser un cereal,test,@user It's lo that you have be a cereal,@user is what a cereal has to be,1,@user It's lo that you have be a cereal,@user is what a cereal has to be
@user Hola guapísima! Nos encantaría hablar contigo por dm.. se puede pasar?,test,@user Hello. Beautiful! Nos. I'd love to. talk. With you. by dm.. be may Come in?,@user Hello beautiful! We would love to talk to you for dm.. can you stop by?,2,@user Hello. Beautiful! Nos. I'd love to. talk. With you. by dm.. be may Come in?,@user Hello beautiful! We would love to talk to you for dm.. can you stop by?
Ayer lloré viendo a @user en el snap que playada,test,Yesterday I cried. Watching a @user in on snap that beached,Yesterday I cried seeing @user on the snap that beached,0,Yesterday I cried. Watching a @user in on snap that beached,Yesterday I cried seeing @user on the snap that beached
"Me he agobiado muchísimo porque no encontraba a mis amigos en el Bar, luego he recordado que no tengo amigos y me he puesto feliz",test,"Me He's burdened a lot. because no I found a My Friends in on Bar, later. He's remembered that no I've got Friends and me He's post Happy.","I've been so overwhelmed because I couldn't find my friends at the bar, then I've remembered that I don't have any friends and I've been happy.",1,"Me He's burdened a lot. because no I found a My Friends in on Bar, later. He's remembered that no I've got Friends and me He's post Happy.","I've been so overwhelmed because I couldn't find my friends at the bar, then I've remembered that I don't have any friends and I've been happy."
"@user ahora si quiero llorar ya se terminó ahora sí la u, ya no hay tercera carrera",test,"@user Now Yes I want to cry I've got it. be It's over. Now Yes ed u, I've got it. no There's third race","@user now if I want to cry it's over now yeah u, there's no third race anymore",2,"@user Now Yes I want to cry I've got it. be It's over. Now Yes ed u, I've got it. no There's third race","@user now if I want to cry it's over now yeah u, there's no third race anymore"
"Últimamente, me están siguiendo chicas con perfiles bastante subidos de tono en Instagram. ¿Para cuándo un chico decente?",test,"Lately, me They're Following girls with profiles Pretty much. uploaded of tone in Instagram. For when a boy Decent?","Lately, I'm being followed by girls with pretty high-pitched profiles on Instagram. For when a decent guy?",0,"Lately, me They're Following girls with profiles Pretty much. uploaded of tone in Instagram. For when a boy Decent?","Lately, I'm being followed by girls with pretty high-pitched profiles on Instagram. For when a decent guy?"
@user No?? Bueno pero sabes que es lo que hay que hacer no? Poner agua a hervir y coger toallas limpias!!,test,@user Don't you? Okay. but You know. that It's lo that There's that do Don't you? Put water a boil and fuck towels Clean!,@user No??? Well but you know what to do don’t? Put water to boil and get clean towels!!,1,@user Don't you? Okay. but You know. that It's lo that There's that do Don't you? Put water a boil and fuck towels Clean!,@user No??? Well but you know what to do don’t? Put water to boil and get clean towels!!
"@user cuidado y se enamora de la suegra, porque vieras que señora y que mano tiene para la cocina, y dicen qe panza llena corazón",test,"@user Careful. and be fall in love of ed Mother-in-law, because You see. that Ma'am. and that hand you have for ed kitchen, and They say qe belly full heart","@user careful and falls in love with mother-in-law, because you see that lady and hand has for the kitchen, and say that belly full heart",2,"@user Careful. and be fall in love of ed Mother-in-law, because You see. that Ma'am. and that hand you have for ed kitchen, and They say qe belly full heart","@user careful and falls in love with mother-in-law, because you see that lady and hand has for the kitchen, and say that belly full heart"
"@user Ahora, la alternativa es incoherente e igual de inviable a día de hoy. En eso creo que estamos de acuerdo",test,"@user Now, ed alternative It's inconsistent e Same of unfeasible a day of Today. In That's it. I think that We're of agreement","@user Now, the alternative is inconsistent and equally unfeasible today. On that I think we agree",0,"@user Now, ed alternative It's inconsistent e Same of unfeasible a day of Today. In That's it. I think that We're of agreement","@user Now, the alternative is inconsistent and equally unfeasible today. On that I think we agree"
Feliz navidad y un increíble 2017 para toda la familia del voleibol peruano en especial a mis queridos colegas de @user,test,Happy. Christmas and a Unbelievable. 2017 for all ed family of the volleyball Peruvian in special a My Dear Ones. colleagues of @user,Merry Christmas and an amazing 2017 for the entire Peruvian volleyball family especially my dear colleagues from @user,1,Happy. Christmas and a Unbelievable. 2017 for all ed family of the volleyball Peruvian in special a My Dear Ones. colleagues of @user,Merry Christmas and an amazing 2017 for the entire Peruvian volleyball family especially my dear colleagues from @user
Tengo un Anime de chicas luchadoras muy fuertes. No soy Akira Toriyama ni guionista de cine. Pero me gusta la Idea.,test,I've got a Anime of girls Fighters very Strong. No I am Akira Toriyama and/or screenwriter of cinema. But me like ed Idea.,I have an Anime of very strong fighting girls. I am not Akira Toriyama or film screenwriter. But I like the Idea.,2,I've got a Anime of girls Fighters very Strong. No I am Akira Toriyama and/or screenwriter of cinema. But me like ed Idea.,I have an Anime of very strong fighting girls. I am not Akira Toriyama or film screenwriter. But I like the Idea.
"Por una parte tengo muchas ganas de repasar alemán, pero por otra estoy vaguísima y desmotivada",test,"For one part I've got many You win. of review German, but by other I'm here. vacuous. and demotivated","On the one hand, I really want to go over German, but on the other, I'm very vague and unmotivated.",0,"For one part I've got many You win. of review German, but by other I'm here. vacuous. and demotivated","On the one hand, I really want to go over German, but on the other, I'm very vague and unmotivated."
@user Hará transmisión el 31? Así como los dos años anteriores? Aunque sea un ratico por fi,test,@user He'll do it. transmission on 31? Like this. as the two years previous? Although That's right. a ratico by fi,@user will broadcast the 31st? As well as the previous two years? Even if it is a ratico by fi,1,@user He'll do it. transmission on 31? Like this. as the two years previous? Although That's right. a ratico by fi,@user will broadcast the 31st? As well as the previous two years? Even if it is a ratico by fi
@user Muchísimas gracias mi amooor!! Ojalá pronto que tengo mil ganas de verte jo  💛💙💛💙💛💙💛💙,test,@user A lot of them. Thank you. My Master! I wish Soon that I've got thousand You win. of See you. jo ,@user Thank you so much my master!! I hope soon that I have a thousand desire to see you jo,2,@user A lot of them. Thank you. My Master! I wish Soon that I've got thousand You win. of See you. jo,@user Thank you so much my master!! I hope soon that I have a thousand desire to see you jo
@user Ojalá personaje! Pero tengo examen el 12  De todas formas hablamos para la semana siguiente que ya se lo he dicho a Fernando!,test,@user I wish Character! But I've got review on 12 Of all shapes We'll talk. for ed week next that I've got it. be lo He's said a Fernando!,@user I wish character! But I have exam on 12 Anyway we talked for the following week that I have already told Fernando!,0,@user I wish Character! But I've got review on 12 Of all shapes We'll talk. for ed week next that I've got it. be lo He's said a Fernando!,@user I wish character! But I have exam on 12 Anyway we talked for the following week that I have already told Fernando!
Cuidando mi cachete derecho para que ne salga un grano en el izquierdo,test,Taking Care My cachet right for that ne Get out. a grain in on left,Taking care of my right cheek so that ne comes out a grain on the left.,1,Taking Care My cachet right for that ne Get out. a grain in on left,Taking care of my right cheek so that ne comes out a grain on the left.
Tengo mucha ilusión puesta en la novela que estoy escribiendo... espero que os guste. Es algo diferente porque me apetece cambiar un poco,test,I've got a lot illusion laying in ed novel that I'm here. writing... I'll wait. that you like it. It's something. different because me You're looking forward to it. change a little,I have a lot of illusion about the novel I'm writing... I hope you like it. It's something different because I feel like changing a little bit.,2,I've got a lot illusion laying in ed novel that I'm here. writing... I'll wait. that you like it. It's something. different because me You're looking forward to it. change a little,I have a lot of illusion about the novel I'm writing... I hope you like it. It's something different because I feel like changing a little bit.
"@user Nah, que soy un pringao que lleva aguantándole mucho y ya estoy cansado",test,"@user Nah, that I am a pringao that carry holding him. a lot. and I've got it. I'm here. tired","@user Nah, I'm a pringao who's been holding on a lot and I'm tired",0,"@user Nah, that I am a pringao that carry holding him. a lot. and I've got it. I'm here. tired","@user Nah, I'm a pringao who's been holding on a lot and I'm tired"
@user jajaja exacto! Esta todo igual solo que mas serio pero nada de declaraciones aun. Solo que siempre nos decimos asi.,test,@user ha ha ha ha Exactly! This one. all Same only that more Serious. but nothing. of Declarations Yet. Alone. that Always. We We say Like this.,@user hajaja exact! It’s all just as serious but no statements yet. Only we always say that to each other.,1,@user ha Exactly! This one. all Same only that more Serious. but nothing. of Declarations Yet. Alone. that Always. We We say Like this.,@user hajaja exact! It’s all just as serious but no statements yet. Only we always say that to each other.
"@user Si lo encuentro, sin compañeros y barato, me iría hasta ahora mismo",test,"@user Yes lo meeting, no fellows and cheap, me I'd go. up to Now same","@user If I find him, without partners and cheap, I would leave until right now",2,"@user Yes lo meeting, no fellows and cheap, me I'd go. up to Now same","@user If I find him, without partners and cheap, I would leave until right now"
Hoy vi unas florecitas muy hermosas color lavanda !!! Y no pude recogerlas porque iba en el carro QUE IMPOTENCIA !!!!,test,Today vi a few florecites very Beautiful. colour lavender !!! And no I could. pick them up. because I was going. in on Cart WHAT IMPOTENCE !!!!,Today I saw some very beautiful lavender flowers!!! And I couldn’t pick them up because I was on the cart THAT IMPOTENCE !!!!,0,Today vi a few florecites very Beautiful. colour lavender !!! And no I could. pick them up. because I was going. in on Cart WHAT IMPOTENCE !!!!,Today I saw some very beautiful lavender flowers!!! And I couldn’t pick them up because I was on the cart THAT IMPOTENCE !!!!
Empezamos con los 3 dias de festejos x mi cumple la noche promete..es q cumplir estos años bien vividos hay q celebrarlos como se debe,test,Let's get started. with the 3 days of Celebrations x My meets ed night promise..is q comply these years Good. lived There's q celebrate them as be should,We start with the 3 days of celebrations x my birthday promises..is that to fulfill these years well lived we have to celebrate them as it should,1,Let's get started. with the 3 days of Celebrations x My meets ed night promise..is q comply these years Good. lived There's q celebrate them as be should,We start with the 3 days of celebrations x my birthday promises..is that to fulfill these years well lived we have to celebrate them as it should
"@user Pues muchas gracias, nuestras puertas están siempre abiertas, que bueno que hays disfrutado de la ponencia.",test,"@user Well... many Thank you, ours doors They're Always. open, that Good. that theres enjoyed of ed Paper.","@user Well thank you very much, our doors are always open, good that you enjoyed the presentation.",2,"@user Well... many Thank you, ours doors They're Always. open, that Good. that theres enjoyed of ed Paper.","@user Well thank you very much, our doors are always open, good that you enjoyed the presentation."
Sabía yo  qué triste nadie me hace caso,test,I knew Me. what Sad. No one. me It does. case,I knew how sad no one listens to me,0,I knew Me. what Sad. No one. me It does. case,I knew how sad no one listens to me
@user eres muy peque para eso,test,@user You're very small for That's it.,@user you're too small for that,1,@user You're very small for That's it.,@user you're too small for that
@user genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir,test,@user Great! Now I've got it. a lot. better that with the three first still. like this. still. There's things that polish,@user great! Now much better than with the first three still there are still things to polish,2,@user Great! Now I've got it. a lot. better that with the three first still. like this. still. There's things that polish,@user great! Now much better than with the first three still there are still things to polish
@user eres un carca tio,test,@user You're a carca Uncle,@user you're a face guy,0,@user You're a carca Uncle,@user you're a face guy
"Despues de muchos años, pudimos reir por un buen par de horas..",test,"Later. of many years, We could. laugh by a Good. torque of hours..","After many years, we could laugh for a good couple of hours..",1,"Later. of many years, We could. laugh by a Good. torque of hours..","After many years, we could laugh for a good couple of hours.."
@user @user si para ti que le vaticina al club 2 o 3 años no son malas palabras vale,test,@user @user Yes for you that le vathicin as at club 2 o 3 years no are bad words Okay.,@user @user if for you predicting the club 2 or 3 years are not bad words worth,2,@user @user Yes for you that le vathicin as at club 2 o 3 years no are bad words Okay.,@user @user if for you predicting the club 2 or 3 years are not bad words worth
@user lo malo es cuando no hace falta traducirlos porque los entiendes...,test,@user lo bad It's when no It does. missing translate them because the You understand...,@user the bad thing is when you don't need to translate them because you understand them...,0,@user lo bad It's when no It does. missing translate them because the You understand...,@user the bad thing is when you don't need to translate them because you understand them...
Me instalado la app de @user solo para escuchar @user de @user  #algoestacambiando,test,Me installed ed app of @user only for listen @user of @user # Something's shaking,I installed the @user app just to listen to @user from @user #algostatambiando,1,Me installed ed app of @user only for listen @user of @user # Something's shaking,I installed the @user app just to listen to @user from @user #algostatambiando
@user @user @user @user pues si jejje muchísimas gracias,test,"@user @user @user @user Well, then. Yes Hejje A lot of them. Thank you.",@user @user @user @user so if you look thank you so much,2,"@user @user @user @user Well, then. Yes Hejje A lot of them. Thank you.",@user @user @user @user so if you look thank you so much
"@user JA JA JA JA JA  Teneis el ojino como la bandera de Japón ,hijos de la gran puta",test,@user JA JA JA JA JA You got it. on ojino as ed flag of Japan Sons of ed great whore,"@user JA JA JA JA JA You have the eye like the flag of Japan, sons of the big whore",0,@user JA You got it. on ojino as ed flag of Japan Sons of ed great whore,"@user JA You have the eye like the flag of Japan, sons of the big whore"
"Salsa de #TomateFeo de #Tudela. Simple, pero a otro nivel...  @ RuralSuite http",test,"Sauce of # TomateFeo of # Tudela. Simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple, simple. but a other level... @ RuralSuite http","#TomateFeo sauce from #Tudela. Simple, but at another level... @ RuralSuite http",1,Sauce of # TomateFeo of # Tudela. Simple. but a other level... @ RuralSuite http,"#TomateFeo sauce from #Tudela. Simple, but at another level... @ RuralSuite http"
