Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
Domani #Piazzapulita: SALVATORI DELLA PATRIA Il governo Monti stanga i ceti deboli Quando toccherà a quelli che non vengono mai toccati?#La7,train,"Tomorrow #Piazzapulita: SAVERS THE PATRIA The Government Mountains stanga i ceti weak When It's gonna hurt. a those that not They're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming, they're coming. never Touched?#La7",Tomorrow #Piazzapulita: SALVATORI della Patria The Monti government stands out for the weak When will it be for those who are never touched?#La7,0,Tomorrow #Piazzapulita: SAVERS THE PATRIA The Government Mountains stanga i ceti weak When It's gonna hurt. a those that not They're coming. never Touched?#La7,Tomorrow #Piazzapulita: SALVATORI della Patria The Monti government stands out for the weak When will it be for those who are never touched?#La7
"@user .. senatore Monti si doti di una rampa di lancio, lei è distante anni luce dai problemi della \""povera\"" gente !",train,"@user .. senator Mountains Yes Skills of one ramp of launch, She is distant years light Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on. problems of the \""poor\"" people !","@user .. Senator Monti gives himself a launch ramp, she is light years away from the problems of the \""poor\"" people!",1,"@user .. senator Mountains Yes Skills of one ramp of launch, She is distant years light Come on. problems of the \""poor\"" people !","@user .. Senator Monti gives himself a launch ramp, she is light years away from the problems of the \""poor\"" people!"
I laureati italiani danno piena fiducia a Mario Monti http via @user in #edicolafree #giovani #politica #attualità,train,I graduates Italian damage full confidence a Mario Mountains http via @user in #Edicolafree #young people #Policy #Current,Italian graduates give full confidence to Mario Monti http via @user in #edicolafree #young #political #modernity,2,I graduates Italian damage full confidence a Mario Mountains http via @user in #Edicolafree #young people #Policy #Current,Italian graduates give full confidence to Mario Monti http via @user in #edicolafree #young #political #modernity
Dopo #Grillo ho imparato che non sempre dove c'è la merda si sente la puzza .. a volte è profumo di soldi!!! #poveraitalia @user,train,After #Cricket I... I... I... I... I... I... I... I... I... I... I... I... I... learned that not always where There is the Shit. Yes feel the stinks .. a times is perfume of money!!! #poveraitalia @user,After #Cricket I learned that not always where there is shit you smell .. sometimes it smells of money !!! #poveraitalia @user,0,After #Cricket I... learned that not always where There is the Shit. Yes feel the stinks .. a times is perfume of money!!! #poveraitalia @user,After #Cricket I learned that not always where there is shit you smell .. sometimes it smells of money !!! #poveraitalia @user
@user  ti pagano a fare cosa?,train,@user ti pay a do What?,@user pay you to do what?,1,@user ti pay a do What?,@user pay you to do what?
"@user Anche tu odi Marta. Oh, ti amo, teiera rosa *-*",train,"@user Also you odi Marta. Oh, ti I love, teapot pink *-*","@user You hate Marta too. Oh, I love you, pink teapot *-*",2,"@user Also you odi Marta. Oh, ti I love, teapot pink *-*","@user You hate Marta too. Oh, I love you, pink teapot *-*"
Il Grande Golpe Globale chi sono Mario Monti e Luca Papademos? http via @user,train,The Large Goals Global who are Mario Mountains and Luca Papademos? http via @user,Who are Mario Monti and Luca Papademos? http via @user,0,The Large Goals Global who are Mario Mountains and Luca Papademos? http via @user,Who are Mario Monti and Luca Papademos? http via @user
"se #Grillo sta parlando a Monza,vorrei sapere se c'è un live streaming in questo momento,RT please, grazie #piazzapulita",train,"if #Cricket It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's.. it's... it's... it's... it's... it's... it's.. Speaking a Monza, I'd like to. know if There is a live streaming in this moment,RT please, Thank you. #cleaned piazza","If #Grillo's talking to Monza, I'd like to know if there's a live stream right now, RT please, thank you #PiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiece",1,"if #Cricket It's... it's.. it's... it's.. Speaking a Monza, I'd like to. know if There is a live streaming in this moment,RT please, Thank you. #cleaned piazza","If #Grillo's talking to Monza, I'd like to know if there's a live stream right now, RT please, thank you #PiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiecePiece"
Un caloroso bentornato a @user ! Stella presente e futura della nostra nazionale. Un augurio di pronta guarigione! #ForzaAzzurri,train,A warm Welcome back a @user ! Star present and future of the our National. A Congratulations. of Ready Healing! #ForzaAzzurri,A warm welcome back to @user! Present and future star of our national team. A wish for prompt recovery! #ForzaAzzurri,2,A warm Welcome back a @user ! Star present and future of the our National. A Congratulations. of Ready Healing! #ForzaAzzurri,A warm welcome back to @user! Present and future star of our national team. A wish for prompt recovery! #ForzaAzzurri
RT @user: -DARE PESO ALLE VOSTRE CRETINATE. MA NON CI FATE CASO? PERCHE' I VOSTRI IDOLI CI STANNO MALE MA TAYLOR NO? CHI PENSA A CO…,train,RT @user: -GIVE WEIGHT TO YOUR CRETINATE. BUT NOT CI FATE CASE? WHY I YOUR IDOLI CI _ MALE BUT TAYLOR NO? WHO PENSA A CO...,RT @user: -to give weight to your creededs. But don't you happen to? Why do your idols stay ill but TAYLOR doesn't?,0,RT @user: -GIVE WEIGHT TO YOUR CRETINATE. BUT NOT CI FATE CASE? WHY I YOUR IDOLI CI _ MALE BUT TAYLOR NO? WHO PENSA A CO...,RT @user: -to give weight to your creededs. But don't you happen to? Why do your idols stay ill but TAYLOR doesn't?
Le congratulazioni di Michele Iorio al neo premier Mario Monti http,train,The Congratulations of Michele Iorius to neo Premier Mario Mountains http,Congratulations from Michele Iorio to the new premier Mario Monti http: http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1,The Congratulations of Michele Iorius to neo Premier Mario Mountains http,Congratulations from Michele Iorio to the new premier Mario Monti http: http: /
@user si lo yogurt bianco chi lo vuole scusa hahahah poi se vede che la vaschetta accanto è vuota lo vuole ancora di meno,train,@user Yes I yogurt white who I He wants Excuse me. hahahah then if see that the tray next is empty I He wants again of less,@user you the white yogurt who wants to excuse hahahah then if you see that the next tray is empty it wants even less,2,@user Yes I yogurt white who I He wants Excuse me. hahahah then if see that the tray next is empty I He wants again of less,@user you the white yogurt who wants to excuse hahahah then if you see that the next tray is empty it wants even less
"@user non lo so, davvero non lo so. quei due mi odiano ;_____;",train,"@user not I I know, I really do. not I I know. Those two mi odyan ;______;","@user I don't know, I really don't know. those two hate me;______;",0,"@user not I I know, I really do. not I I know. Those two mi odyan ;_;","@user I don't know, I really don't know. those two hate me;_;"
"in pratica c'ho messo il letto grande, e ho spostato tutto: armadio, scrivania, stereo. TUTTO éwè",train,"in practice I got it. put on read great, and I... I... I... I... I... I... I... I... I... I... I... I... I... moved everything: wardrobe, desk, Stereo. ALL èwè","I basically put the big bed there, and I moved everything: wardrobe, desk, stereo.",1,"in practice I got it. put on read great, and I... moved everything: wardrobe, desk, Stereo. ALL èwè","I basically put the big bed there, and I moved everything: wardrobe, desk, stereo."
#ITALYLOVESBIEBER RT se anche tu pensi che la Devonne senza trucco sia ancora più bella.,train,#ITALYLOVESBIEBER RT if whether or not you you think that the Devonne without makeup is again plus Nice.,#ITALYLOVESBIEBER RT if you think that Devonne without makeup is even more beautiful.,2,#ITALYLOVESBIEBER RT if whether or not you you think that the Devonne without makeup is again plus Nice.,#ITALYLOVESBIEBER RT if you think that Devonne without makeup is even more beautiful.
i falsari di banconote potrebbero rilanciare i consumi in italia,train,i Forgers of banknotes could re-launch i Consumption in italia,banknote counterfeiters could revive consumption in Italy,0,i Forgers of banknotes could re-launch i Consumption in italia,banknote counterfeiters could revive consumption in Italy
@user @user É vero. E pure l'aeronavale della Marina,train,@user @user It's That's right. And as well The Aeronavale of the Marina,@user @user It's true. It's also the Navy's air force. @user @user @user is true. @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user,1,@user @user It's That's right. And as well The Aeronavale of the Marina,@user @user It's true. It's also the Navy's air force. @user @user @user is true. @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user
tutti pensano che #Grillo e' #l'antipolitica e non farà mai paura..anche la #Lega nacque così...intanto pero' facciamo #piazzapulita,train,all they think that #Cricket It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's.. it's... it's... it's... it's... it's... it's. #the anti-politics and not will never fear..even the #Tie was born So...in the meantime But... Let's do it. #cleaned piazza,Everyone thinks that #Cricket is #anti-politics and it will never scare... even the #Lega was born this way...in the meantime we do #Piazzapulita (Piazzapulita) (Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza Piazza),2,all they think that #Cricket It's... it's.. it's... it's. #the anti-politics and not will never fear..even the #Tie was born So...in the meantime But... Let's do it. #cleaned piazza,Everyone thinks that #Cricket is #anti-politics and it will never scare... even the #Lega was born this way...in the meantime we do #Piazzapulita (Piazzapulita) (Piazza)
"non posso credere a quello che leggo #Grillo mov 5 stelle 3^ forza del paese, il populismo paga, ma governare un paese non è roba da cabaret",train,"not I can, I can, I can, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can't, I can, I can't, I can't, I can, I can't, I can, I can, I can, I can't, I can, I can, I can, I can, I can, I can't, I can, I can, I can, I can, I can, I can, I can, I can't, I can, I can, I can't, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, I can, believe a that that read #Cricket mov 5 stars 3^ force of country, on populism pay, but govern a country not is stuff from cabaret","I can't believe what I read #Grillo mov 5 stars 3rd strength of the country, populism pays, but ruling a country isn't cabaret stuff",0,"not I can't, I can, I can't, I can't, I can, I can't, I can, believe a that that read #Cricket mov 5 stars 3^ force of country, on populism pay, but govern a country not is stuff from cabaret","I can't believe what I read #Grillo mov 5 stars 3rd strength of the country, populism pays, but ruling a country isn't cabaret stuff"
"@user ciao, benvenuta nel regno della Luna Rossa :)",train,@user Hi. Welcome in Kingdom of the Moon Red :),"@user hello, welcome to the reign of the Red Moon :)",1,@user Hi. Welcome in Kingdom of the Moon Red :),"@user hello, welcome to the reign of the Red Moon :)"
Kekkoo! sono Giorgia solo che con un altro cognome..quello del mio fidanzato [quello della foto..bello è] xD!,train,Kekkoo! are Giorgia only that with a Other last name..that of Mine boyfriend [That's the one] of the photo..beautiful It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's. xD!,Kekkoo! I'm only Giorgia with another last name..that of my boyfriend [the one in the picture..beautiful is] xD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2,Kekkoo! are Giorgia only that with a Other last name..that of Mine boyfriend [That's the one] of the photo..beautiful It's... it's. xD!,Kekkoo! I'm only Giorgia with another last name..that of my boyfriend [the one in the picture..beautiful is] xD!
 Bersani: «Governo Monti punti al cuore degli italiani». Il fegato se lo sono rovinati col governo Berlusconi. ,train,Bersani: Government Mountains points to heart of It's Italian. The liver if I are ruined with Government Berlusconi.,"Bersani: ""Governo Monti points to the heart of the Italians."" The liver was ruined by the Berlusconi government.",0,Bersani: Government Mountains points to heart of It's Italian. The liver if I are ruined with Government Berlusconi.,"Bersani: ""Governo Monti points to the heart of the Italians."" The liver was ruined by the Berlusconi government."
#Mario Monti Lettera al premier Corriere della Sera: http via @user,train,#Mario Mountains Letter to Premier Corriere of the Evening: http via @user,#Mario Monti Letter to Premier Corriere della Sera: http via @user,1,#Mario Mountains Letter to Premier Corriere of the Evening: http via @user,#Mario Monti Letter to Premier Corriere della Sera: http via @user
@user faccio la metereologa HAHHA lo sai?uu,train,@user I'll do it. the meteologist HAHHA I You know?,@user do the meteologist HAHHA do you know?uu,2,@user I'll do it. the meteologist HAHHA I You know?,@user do the meteologist HAHHA do you know?uu
"Arriva Occupy Ancona, contro la manovra finanziaria e le politiche governo Monti http",train,"He's coming. Occupy Ancona, against the maneuver financial and i policies Government Mountains http","Occupy Ancona comes, against financial maneuver and government policies Monti http",0,"He's coming. Occupy Ancona, against the maneuver financial and i policies Government Mountains http","Occupy Ancona comes, against financial maneuver and government policies Monti http"
"http srl facile, lettera aperta al governo #monti.",train,"http srl easy, letter open to Government #Mountains.","http srl easy, open letter to government #monti.",1,"http srl easy, letter open to Government #Mountains.","http srl easy, open letter to government #monti."
"@user Le misure arriveranno 20 giorni dopo l'insediamento del governo #Monti e, visto il silenzio di questo periodo, fanno ben sperare",train,"@user The measures They'll be here. 20 days after the settlement of Government #Mountains and, Seen on silence of this period, do well hope","@user The measures will arrive 20 days after the installation of the government #Monti and, given the silence of this period, make you hope",2,"@user The measures They'll be here. 20 days after the settlement of Government #Mountains and, Seen on silence of this period, do well hope","@user The measures will arrive 20 days after the installation of the government #Monti and, given the silence of this period, make you hope"
Il governo Monti ha aumentato l'Ici ai pensionati con prima casa del 60% e alle banche e assicurazioni del 20%. Sono le manovre eque...^fb,train,The Government Mountains ha increased ICI a pensioners with before home of 60% and to banks and insurance of 20%. I'm i maneuvers Fair...^fb,The Monti government has increased ICI to pensioners with first home by 60% and banks and insurance by 20%. These are the fair maneuvers...^fb,0,The Government Mountains ha increased ICI a pensioners with before home of 60% and to banks and insurance of 20%. I'm i maneuvers Fair...^fb,The Monti government has increased ICI to pensioners with first home by 60% and banks and insurance by 20%. These are the fair maneuvers...^fb
Il mondo del lavoro • Re: RIMBORSO  IRPEF SU CASSA MARITTIMA: dovevo ancora nascere in quelle dateStatistiche: I... http,train,The world of work • King: REIMBURSEMENT IRPEF Up CASSE MARITIME: I had to. again to be born in Those DateStatistical: I... http,The world of work • Re: RIMBORSO IRPEF SU CASSA MARITIMA: I had yet to be born in those datesStati... http,1,The world of work • King: REIMBURSEMENT IRPEF Up CASSE MARITIME: I had to. again to be born in Those DateStatistical: I... http,The world of work • Re: RIMBORSO IRPEF SU CASSA MARITIMA: I had yet to be born in those datesStati... http
ora il governo Monti toglierà le pensioni di anzianità... e sarà giusto,train,time on Government Mountains remove i pensions of old age... and will be Right,Now the Monti government will take away old-age pensions... and it will be fair.,2,time on Government Mountains remove i pensions of old age... and will be Right,Now the Monti government will take away old-age pensions... and it will be fair.
"Governo #Monti: Sparisce il ministero del federalismo. #Calderoli ha detto qualcosa a riguardo ma tanto, ormai, chissenefrega",train,"Government #Mountains: Disappears on Ministry of federalism. #Calderoli ha said something a concerning but a lot, by now, Who cares?","Government #Monti: The ministry of federalism disappears. #Calderoli has said something about it but much, now, whatever",0,"Government #Mountains: Disappears on Ministry of federalism. #Calderoli ha said something a concerning but a lot, by now, Who cares?","Government #Monti: The ministry of federalism disappears. #Calderoli has said something about it but much, now, whatever"
Il governo #Monti blocca la sanatoria per non pagare le tasse sui manifesti @user,train,The Government #Mountains block the sanatorium for not pay i taxes on posters @user,The #Monti government blocks sanatoria to avoid paying taxes on posters @user...!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,The Government #Mountains block the sanatorium for not pay i taxes on posters @user,The #Monti government blocks sanatoria to avoid paying taxes on posters @user...!
Romano Prodi: Mario Monti risposta italiana alla crisi credibile... http,train,"Roman Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey. Mario Mountains response Italian to crisis Believable... http",Romano Prodi: Mario Monti Italian response to the credible crisis... http,2,Roman Hey. Mario Mountains response Italian to crisis Believable... http,Romano Prodi: Mario Monti Italian response to the credible crisis... http
"@user Sara' dura per tutti con il nuovo governo #Monti, speriamo serva",train,"@user It's gonna be... hard for all with on new Government #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, Hopefully servi","@user It will be hard for everyone with the new government #Monti, we hope it serves",0,"@user It's gonna be... hard for all with on new Government #Mountains, Hopefully servi","@user It will be hard for everyone with the new government #Monti, we hope it serves"
@user @user ...vero: è che con tutto questo #Grillo in televisione stasera considero altri gli insulti...,train,@user @user ...true: is that with all this #Cricket in television Tonight I consider Other the insults...,@user @user ...true: is that with all this #Cricket on television tonight I consider others insults...,1,@user @user ...true: is that with all this #Cricket in television Tonight I consider Other the insults...,@user @user ...true: is that with all this #Cricket on television tonight I consider others insults...
"#serviziopubblico in questo momento non possiamo scegliere, governo monti, poi elezioni con nuove regole!#brignanoiena",train,"#public service in this moment not We can. choose, Government mountains, then elections with new rules!#brignanoiena","#public service right now we can't choose, government mountains, then elections with new rules!#brignanoiena",2,"#public service in this moment not We can. choose, Government mountains, then elections with new rules!#brignanoiena","#public service right now we can't choose, government mountains, then elections with new rules!#brignanoiena"
#Grillo esiste per colpa vostra... e anche per questo dovete andare tutti a casa !! #nonèpopulismo,train,"#Cricket exists for guilt Yours... and whether or not for this you must go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go. all a home !! #It's not populism",#Cricket exists because of you... and that's why you all have to go home! #It's not populism,0,#Cricket exists for guilt Yours... and whether or not for this you must go. all a home !! #It's not populism,#Cricket exists because of you... and that's why you all have to go home! #It's not populism
"RT @user: voglio vedere dei profili perfetti. #rt seguimi, ricambio e ti voto il profilo. non unfollowo se non lo fai tu.",train,"RT @user: I want see of profiles Perfect. ♪ oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. Follow me, replacement and ti vote on profile. not unfollowo if not I Do You.","RT @user: I want to see perfect profiles. #rt Follow me, replace and vote for the profile. not unfollow if you don't do it.",1,"RT @user: I want see of profiles Perfect. ♪ oh. Follow me, replacement and ti vote on profile. not unfollowo if not I Do You.","RT @user: I want to see perfect profiles. #rt Follow me, replace and vote for the profile. not unfollow if you don't do it."
#ilRagazzo mi ha fatto due faccine in un solo messaggio: erano giorni che non succedeva LOL,train,#The Boy mi ha done two smiles in a only message: were days that not Happened LOL,#The Boy made me two smileys in one message: for days LOL didn't happen,2,#The Boy mi ha done two smiles in a only message: were days that not Happened LOL,#The Boy made me two smileys in one message: for days LOL didn't happen
"Che nel governo Monti l'Economia vada indifferentemente a Siniscalco, Bini smaghi o Saccomanni e' demenziale. #fullmonti #stamoagioca'",train,"What? in Government Mountains Economics go Indifferently a Siniscalco, Bins sponges or Saccomanni It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's.. it's... it's... it's... it's... it's... it's. Demential. #fullmonti #stamoagioca'","That in the Monti government the economy goes indifferently to Siniscalco, Bini smaghi or Saccomanni is demenziale. #fullmonti #stamoagioca'",0,"What? in Government Mountains Economics go Indifferently a Siniscalco, Bins sponges or Saccomanni It's... it's.. it's... it's. Demential. #fullmonti #stamoagioca'","That in the Monti government the economy goes indifferently to Siniscalco, Bini smaghi or Saccomanni is demenziale. #fullmonti #stamoagioca'"
Governo Monti o elezioni?!,train,Government Mountains or elections?!,Government Mounts or elections?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,Government Mountains or elections?!,Government Mounts or elections?!
Vendola favorevole al governo Monti. Non me l'aspettavo e mi fa piacere! #FullMonti #3O8 #fatepresto,train,Vendola favourable to Government Monti. No me I've been waiting for you. and mi ago Nice to meet you. #FullMonti #3O8 ♪ do it soon ♪,Seeing it favorable to the Monti government. I did not expect it and I am pleased! #FullMonti #3O8 #fatepresto,2,Vendola favourable to Government Monti. No me I've been waiting for you. and mi ago Nice to meet you. #FullMonti #3O8 ♪ do it soon ♪,Seeing it favorable to the Monti government. I did not expect it and I am pleased! #FullMonti #3O8 #fatepresto
Tra le decisioni del governo Monti aumento della benzina di 10cent e del gasolio di 12cent da gennaio. Siete contenti ITALIOTI ?,train,Between i decisions of Government Mountains increase of the petrol of 10 cents and of Gas oil of 12cent from January. You are Containing added sugar or other sweetening matter ITALIOTS ?,Among the decisions of the Monti government increase of petrol of 10 cents and gas oil of 12cents from January. Are you happy ITALIOTI ?,0,Between i decisions of Government Mountains increase of the petrol of 10 cents and of Gas oil of 12cent from January. You are Containing added sugar or other sweetening matter ITALIOTS ?,Among the decisions of the Monti government increase of petrol of 10 cents and gas oil of 12cents from January. Are you happy ITALIOTI ?
"Il parallelo #LePen con #Grillo conferma che andare a #serviziopubblico o in altre trasmissioni é inutile. Dopo l'#antipolitica, #fasci",train,"The parallel #LePen with #Cricket confirmation that go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go. a #public service or in Other transmissions It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's.. it's... it's... it's... it's... it's... it's.. it's. It's useless. After #anti-politics, #Bags","The parallel #LePen with #Grillo confirms that going to #public service or other broadcasts is useless. After the #antipolitics, #fasci",1,"The parallel #LePen with #Cricket confirmation that go. a #public service or in Other transmissions It's... it's.. it's... it's.. it's. It's useless. After #anti-politics, #Bags","The parallel #LePen with #Grillo confirms that going to #public service or other broadcasts is useless. After the #antipolitics, #fasci"
"Dillo che mi volevi fare piangere :') ti amo amore, ti amo come non ho mai amato nessuno prima d'ora. ❤http via @user",train,"Say it. that mi You wanted to. do crying ') ti amo love, ti amo as not I... I... I... I... I... I... I... I... I... I... I... I... I... never beloved none before From now on. ==References====External links== via @user","Say you wanted me to cry:') I love you, I love you like I've never loved anyone before. ""http via @user",2,"Say it. that mi You wanted to. do crying ') ti amo love, ti amo as not I... never beloved none before From now on. ==References====External links== via @user","Say you wanted me to cry:') I love you, I love you like I've never loved anyone before. ""http via @user"
"non rompete il cazzo, l' abbiamo fatto per divertimento, dai un pó di umorismo.  #twitterparty",train,"not break on Fucking... ct we have done for fun, Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on. a pó of humor. #twitterparty","Don't fuck off, we did it for fun, give it a bit of humor. #twitterparty",0,"not break on Fucking... ct we have done for fun, Come on. a pó of humor. #twitterparty","Don't fuck off, we did it for fun, give it a bit of humor. #twitterparty"
